rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.patron,players.white.rating,players.white.ratingDiff,players.black.user.name,arenaTour.id
False,standard,blitz,draw,,d4 d5 c4 dxc4 e3 Nf6 Bxc4 e6 Nc3 a6 a4 c5 Nf3 Nc6 O-O cxd4 exd4 Be7 Qe2 Nxd4 Nxd4 Qxd4 Rd1 Qh4 g3 Qh3 f3 O-O Bg5 Bc5+ Kh1 Qf5 Bxf6 gxf6 Ne4 b6 g4 Qf4 Kg2 Bb7 Qd2 Qe5 Qc3 Bxe4 Qxe5 Bxf3+ Kxf3 fxe5 Ke4 Bd4 Ra2 Kg7 b3 f5+ Kf3 e4+ Kf4 e5+ Kg5 f4 Bd5 e3 Bxa8 Rxa8 Rxd4 exd4 Kxf4 Rf8+ Ke4 Re8+ Kd3 Kg6 h4 Rd8 Rc2 Rd6 Rc8 Re6 Rc1 Rd6 Rf1 h5 g5 b5 axb5 axb5 Ra1 Kf5 Rg1 Re6 Rg2 Kg6 Re2 Rd6 Rc2 Rd5 Rg2 Re5 Re2 Rd5 Rg2 Rd6 Ke4 Re6+ Kd3 Rd6 Ke4 Re6+ Kd3 Kf5 Rg1 Rd6 Rg2 Kg6,,True,2657.0,,suspicioushuman,
False,standard,blitz,resign,white,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 Nc6 c3 Be7 f4 f5 Ndf3 O-O Ne2 Re8 h3 Nf8 O-O Qd7 g4 fxg4 hxg4 Qd8 Ng3 Bd7 f5 exf5 gxf5 Bh4 Kg2 Ne7,,True,2657.0,,PLZbeatme,
False,standard,blitz,outoftime,white,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 O-O h3 d6 Nc3 h6 Be3 Bb6 Bxb6 axb6 d4 Re8 Re1 exd4 Nxd4 Ne5 Bf1 Bd7 f4 Ng6 Qf3 Nh4 Qf2 Ng6 g3 c5 Ndb5 Bc6 Bg2 Qd7 a4 d5 exd5 Bxb5 axb5 Rxa1 Rxa1 Ne7 Rd1 Rd8 g4,,True,2657.0,,ArmDavid,
False,standard,blitz,resign,black,e4 c5 Nc3 Nc6 d3 g6 Bd2 Bg7 Be2 e6 h3 Nge7 Nf3 d5 a3 O-O O-O b6 Qc1 Bb7 Bh6 Nd4 Bxg7 Kxg7 Nh2 dxe4 dxe4 Bxe4 f3 Bxc2 Qxc2,,,1432.0,,Lance5500,
False,standard,blitz,resign,black,d4 Nf6 Nf3 g6 g3 Bg7 Bg2 O-O O-O d6 c4 c5 d5 Na6 Nc3 Nc7 e4 Rb8 Qc2 b5 Bf4 bxc4 Rad1 Nb5 Rfe1 Bg4 Nxb5 Rxb5 e5 Nh5 Bd2 Qb6 Qxc4 Bxf3 Bxf3 Rxb2 Bxh5 gxh5 Qh4 Bxe5 Qxe7 Qd8 Rxe5 dxe5 Qxe5 Rxd2 Rxd2 Re8 Qxh5 Qd6 Qg4+ Kf8 Kg2 Rb8 h4 Rb4 Qf5 Rd4 Rxd4 cxd4 Qc8+ Ke7 Qc4 Qe5 Qb4+ Kf6 Qc4 h5 Qc6+ Ke7 d6+ Qxd6 Qxd6+ Kxd6 f3 f5 g4,smileys.cowboy-hat-face,,2394.0,,Lance5500,
False,standard,blitz,resign,black,e4 c5 Nf3 d6 Nc3 Nc6 Bc4 Nf6 d3 e6 Bg5 Be7 Qd2 O-O h4 d5 exd5 Nxd5 Nxd5 exd5 Bb5 Bg4 Nh2 Be6 Nf3 Rc8 h5 Nd4 Be3 Nxb5 h6 g6 Bg5 Nd4 Bxe7 Nxf3+ gxf3,,,1635.0,,Lance5500,
False,standard,blitz,mate,black,e3 Nf6 Nf3 g6 d4 Bg7 Nc3 O-O Bd2 d5 Bd3 c5 O-O c4 Be2 a6 b3 b5 bxc4 dxc4 Rc1 Bb7 a4 b4 Na2 c3 Be1 a5 h3 Nbd7 Bb5 Bd5 Ra1 Nb6 Ne5 Nfd7 Bxd7 Nxd7 Nxd7 Qxd7 f3 f5 Bg3 Bc6 Qd3 Bxa4 Rfd1 Qb5 Qxb5 Bxb5 Rdc1 Bc4 Kf2 Rfc8 Be5 Bxe5 dxe5 Kf7 f4 Rd8 Kf3 Rab8 g4 Rd2 gxf5 gxf5 h4 Rg8 Re1 Bd5+ e4 fxe4+ Ke3 Rg3#,activity.lichess-variant-atomic,,1677.0,,Lance5500,
False,standard,blitz,resign,black,e4 c5 Nf3 d6 d4 Nf6 Bd3,objects.laptop,,1721.0,,Lance5500,
False,standard,blitz,draw,,e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 Nc6 Bc4 e6 Be3 a6 O-O Be7 Bb3 O-O f4 Nxd4 Bxd4 b5 a3 Bb7 Qd3 Nd7 Rad1 Nc5 Qe3 Nxb3 cxb3 f6 b4 Qe8 f5 e5 Bb6 Rc8 Nd5 Bxd5 Rxd5 Rc2 Qb3 Rc4 Rfd1 Qc6 Bf2 Rc8 g4 Kf8 Qe3 Rc2 R1d2 Rxd2 Rxd2 Qc1+ Kg2 Rc2 Rxc2 Qxc2 b3 Qd1 Qf3 Qxf3+ Kxf3 Ke8 h4 Kd7 Ke3 Kc6 Kd3 d5 h5 Bf8 h6 gxh6 Be3 Bg7 Bd2 Bf8 Be3 Bg7 Bd2 Bf8 Be3,activity.lichess-variant-960,,2500.0,,Lance5500,
False,standard,blitz,mate,white,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 c5 cxd5 cxd4 Nxd4 exd5 Bb5 a6 Ba4 Be6 O-O Nbd7 Bxd7 Qxd7 Qf3 Rfd8 h3 Rac8 Rfd1 h6 Bxf6 Bxf6 Rd3 Bxd4 Rxd4 Rc4 Rad1 Rxd4 Rxd4 Qc6 e4 Qb6 Rd2 dxe4 Rxd8+ Qxd8 Qxe4 Qd7 f4 Qc6 Qxc6 bxc6 Kf2 Bd5 Nxd5 cxd5 Ke3 Kf8 Kd4 Ke7 Kxd5 Kd7 b4 Kc7 a4 Kb6 Kd6 g5 f5 Kb7 f6 Kb6 Ke7 h5 Kxf7 g4 Ke6 gxh3 gxh3 h4 f7 a5 f8=Q axb4 Qxb4+ Ka6 Qb5+ Ka7 Kd7 Ka8 Kc7 Ka7 Qb7#,,True,2657.0,,maryagnes,
False,standard,blitz,resign,black,d4 Nf6 c4 g6 Nf3 Bg7 g3 O-O Bg2 c5 d5 d6 O-O Na6 Nc3 Nc7 e4 Rb8 a4 b6 Bg5 a6 e5 Nfe8 exd6 Nxd6 Re1 Re8 Qe2 f6 Bf4 Bg4 b3 e5 dxe6 Nxe6 Bxd6 Qxd6 Rad1 Qf8 Qd2,smileys.face-with-open-mouth-blob,,1934.0,,Lance5500,
False,standard,blitz,mate,white,e4 e5 Nf3 Nc6 Bc4 Bc5 O-O Nf6 d3 h6 h3 d6 Be3 Bb6 Nc3 O-O Bxb6 axb6 d4 exd4 Nxd4 Nxd4 Qxd4 c5 Qd3 Re8 Rad1 Be6 Bb5 Bd7 Bxd7 Qxd7 Qxd6 Qxd6 Rxd6 Nxe4 Nxe4 Rxe4 Rxb6 Rxa2 Rxb7 Re2 Rc1 f6 Kf1 Rd2 Ke1 Rd5 Rd1 Re5+ Kf1 c4 f4 Re4 g3 Re3 Kf2 Re8 Rdd7 Rc8 Rxg7+ Kh8 Rh7+ Kg8 Rbg7+ Kf8 Ra7 Rxb2 Rh8#,,True,2657.0,,gd061,
False,standard,blitz,resign,white,e4 c6 d4 d5 Nd2 dxe4 Nxe4 Nf6 Nxf6+ exf6 c3 Bd6 Bd3 O-O Qc2 h6 Ne2 Nd7 Bf4 Bxf4 Nxf4 Re8+ Ne2 c5 O-O-O cxd4 Nxd4 Qb6 Rhe1 Ne5 Bb5 Bd7 Rxe5 fxe5 Bxd7 Red8 Nf3 Qc7 Bf5 Rxd1+ Qxd1 Rd8 Qe2 g6 Bc2 Re8 g3 Qc6 h4 e4 Nd4 Qd5 Bb3 Qf5 Nxf5 gxf5 Qh5,,True,2657.0,,juAncho8888,
False,standard,blitz,outoftime,black,d4 Nf6,smileys.confounded-face,,1183.0,,Lance5500,
False,standard,blitz,outoftime,white,d4 Nf6 c4 e6 Nf3 d5 Nc3 Bb4 Qa4+ Nc6 e3 Bd7 Qc2 Ne4 Bd3 f5 O-O Bxc3 bxc3 Ne7 cxd5 exd5 c4 c6 Rb1 Qc7 Ba3 Rc8 Rfc1 Qb8 Ne5 Ng6 Nxd7 Kxd7 cxd5 cxd5 Qa4+ Ke6 Ra1 Rxc1+ Rxc1 Rc8 Rc2 a6 f3 Nd6 Bxd6 Kxd6 Qb4+ Kd7 Bxf5+,,True,2657.0,,Alien_Gambit1638,
True,standard,blitz,outoftime,white,d4 d5 c4 c6 e3 Nf6 Nc3 g6 Nf3 Bg7 h3 O-O Be2 c5 dxc5 dxc4 Qxd8 Rxd8 Bxc4 Nbd7 c6 bxc6 Bd2 Nb6 Bb3 Nfd5 O-O-O Ba6 Na4 Bc4 Nxb6 Nxb6 Bxc4 Nxc4 b3 Nd6 Ba5 Rdc8 Nd2 Rab8 Kc2 c5 Bc3 c4 b4 Bxc3 Kxc3 Nb5+ Kc2 a5 bxa5 Na3+ Kc3 Nb5+ Kc2 Ra8 a4 Nd6 Nb1 Rcb8 Nc3 Rb3 Nd5 Kf8 Nb6 Rxa5 Nxc4 Rb4 Nxd6 exd6 Kd2 Rbxa4 Ke2 Ra2+ Kf3 Rf5+ Kg3 Rfxf2 Rhg1 Rf6 Rd3 Ra5 h4 h5 Rgd1 Ke7 Rd4 Re5 R1d3 Rfe6 Kf3 f5 Ra4 Re4 Ra7+ Kf6 g3 Rb4 Ra6 Rb1 Raxd6 Rf1+ Ke2 Ra1 Rxe6+ Kxe6 Rc3 Ra4 Kf3 Ra6 Rb3 Rd6 Rc3 Kf6 Rb3 Re6 Rc3 g5 Rb3 g4+ Kf2 Rd6 Ke2 Rc6 Rb2 Ke5 Ra2 Rc5 Rb2 Rd5 Ra2 f4 exf4+ Kf5 Ra4 Rc5 Ke3 Rc3+ Kd4 Rf3 Ra5+ Kf6 Ke4 Rxg3 Ra6+ Ke7 Rc6 Rg1 Kf5 Kd7 Re6 Rf1 Rf6 g3 Rf7+ Kd6 Rf6+ Kd5 Rg6 g2 Kf6 Rxf4+ Kg7,,True,2652.0,5.0,kasparik_garik,
True,standard,blitz,outoftime,,g3 g6 Bg2 Bg7 c4 c5 Nc3 Nf6 d3 O-O Nh3 Nc6 Nf4 d6 O-O Rb8 a3 Bd7 Rb1 a6 b4 cxb4 axb4 b5 cxb5 axb5 d4 e5 dxe5 dxe5 Nfd5 Nxd5 Nxd5 Nd4 e3 Ne6 Bb2 Bc6 Rc1 Ba8 Qb3 Bxd5 Bxd5 Nc7 Rfd1 Nxd5 Rxd5 Qe7 Rcc5 e4 Bxg7 Kxg7 Qc3+ Qf6 Qxf6+ Kxf6 Rxb5 Rxb5 Rxb5 Rd8 h4 h5 Kg2 Rd1 Rc5 Rb1 Rc6+ Ke5 Rb6 Kf5 Rb5+ Ke6 Rb8 Rb2 b5 Rb1 b6 Kf6 b7 Kg7 Re8 Rxb7 Rxe4 Ra7 g4 hxg4 Rxg4 Ra2 h5 Kf6 hxg6 fxg6 Rf4+ Kg7 Kf3 g5 Rf5 Kg6 Rb5 Rc2 e4 Kf6 Kg3 Rc1 Rb6+ Kf7 Kg4 Rf1 Rb2 Kf6 Re2 Rg1+ Kf3 Rh1 Rd2 Rh3+ Kg4 Rh4+ Kf3 Rh3+ Ke2 Ke5 f3 Kf4 Rd5 Rh2+ Kd3 Kxf3 Rxg5 Rh1 Rf5+ Kg4 Rf2 Kg3 Rf8 Rd1+ Kc4 Kg4 e5 Kg5 Kc5 Kg6 Rf2 Kg7 e6 Rc1+ Kd6 Rd1+ Ke7 Ra1 Rg2+ Kh6 Kf7 Ra7+ Ke8 Ra8+ Kf7 Ra7+ e7 Kh5 Rh2+ Kg5 Kf8 Ra8+ e8=Q Rxe8+ Kxe8 Kg4 Re2 Kg3 Re4 Kf3 Re6 Kf4 Kf7 Kf5 Rf6+ Ke5 Re6+ Kd5 Ke7 Kd4,,,2662.0,-1.0,Lance5500,
True,standard,blitz,resign,black,d4 Nf6 c4 c5 Nf3 b5 cxb5 cxd4 Qxd4 Bb7 g3 a6 bxa6 Nxa6 Bg2 e6 Nc3 Bc5 Qd1 Ng4 O-O O-O Bf4 Nb4 Bd6 Bxd6 Qxd6 Nd5 Nxd5 Bxd5 a3 Qb8 Qxb8 Rfxb8 b4 Ra4 Nd4 Bxg2 Kxg2 h5 e4 Ne5 Rfd1 Rba8 b5 Rxa3 Rxa3 Rxa3 b6 Ra4 Nf3 Nxf3 Kxf3 Rb4 Rxd7 Rxb6 h4 g6 Kf4 Kg7 f3 Rb3 Rc7 e5+ Kxe5 Rxf3 Kd6 Rxg3 e5 Rd3+ Ke7 Rd5 e6 Re5 Rc6 g5 hxg5 Rxe6+ Rxe6 fxe6,,True,2657.0,-6.0,kasparik_garik,
True,standard,blitz,resign,black,Nf3 Nf6 c4 e6 Nc3 d5 cxd5 exd5 d4 c6 Bg5 Nbd7 e3 Bd6 Qc2 O-O h4 Re8 O-O-O Nf8 Kb1 Bg4 Bd3 Bh5 Rdg1 Bg6 h5 Bxd3 Qxd3 h6 Bh4 Be7 Bxf6 Bxf6 g4 Ne6 Ne5 c5 g5 Nxg5 f4 Ne6 Qf5 cxd4 Nxd5 Bxe5 Qxe5 Kh8 e4 f6 Qf5 Nf8 Rd1 Qd7 Qxd7 Nxd7 Nc7 Nc5 Rxd4 Ne6 Nxe6 Rxe6 Rc1 Rae8 Rcc4 R6e7 a4 Kg8 f5 Kf7 Kc2 b6 Kd3 Rb8 Rc6 Rbb7 b4 Rbd7 a5 bxa5 bxa5 Rb7 a6 Rb8 Rdc4 Rbe8 Rc7 Kf8 Rxe7 Rxe7 Rb4 Rd7+ Kc4 Ke7 Rb7 Kd6 Kb5 Rxb7+ axb7 Kc7 Kc5 Kxb7 Kd5 a5 Ke6 a4 e5 fxe5 Kf7 e4 Kxg7 e3 f6 e2 f7 e1=Q f8=Q Qe3 Kh7 Kc7 Qf7+ Kc6 Qe6+ Qxe6 Kg7 Kd7,,,2662.0,-6.0,Lance5500,
True,standard,blitz,resign,black,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Nf3 O-O Be2 e5 dxe5 dxe5 Qxd8 Rxd8 Nd5 Nxd5 cxd5 c6 Bc4 cxd5 Bxd5 Nc6 Bxc6 bxc6 Bd2 Ba6 O-O-O Be2 Rde1 Bd3 Re3 a5 Ne1 Bc4 b3 Be6 Rc3 a4 Nc2 axb3 axb3 Ra2 Rd1 Rb8 b4 Bf8 Rxc6 Bb3 Be3 Bxc2 Rxc2 Ra1+ Kd2 Rd8+,,True,2657.0,-6.0,pushistaya_kiska,
True,standard,blitz,mate,white,d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O Nf3 dxc4 Bxc4 a6 a3 b5 Ba2 Bb7 Qc2 Nbd7 Rd1 h6 Bh4 Qc8 Bb1 Rd8 O-O Bxf3 gxf3 Nf8 Ne4 Nd5 Bg3 Qb7 Rc1 Rac8 Qc6 Qxc6 Rxc6 a5 Rfc1 b4 axb4 Bxb4 Bd3 Nd7 Bxc7 Nxc7 Rxc7 Rxc7 Rxc7 Nb6 Nc3 e5 d5 Bxc3 Rxc3 Nxd5 Ra3 Nf6 Bc4 Ra8 Rb3 Ra7 Rb8+ Kh7 Rb5 e4 fxe4 Ng4 h3 Nf6 e5 Ne8 f4 Kg6 Kf2 Nc7 Rc5 Ne6 Rc6 Kf5 Kf3 Kg6 Bxe6 fxe6 Rxe6+ Kh5 Rb6 Rc7 e6 Kg6 e4 Kf6 f5 Rc4 Rb7 Ke5 e7 Rc8 Ra7 Re8 Rxa5+ Kf6 Ra7 Ke5 Rb7 h5 h4 Kf6 Kf4 Kf7 Kg5 Kg8 Kg6 Kh8 Rd7 Rxe7 Rd8+ Re8 Rxe8#,,True,2651.0,6.0,Sableye_302,
True,standard,blitz,resign,black,e4 c6 d4 d5 exd5 cxd5 c3 Nf6 Bd3 g6 h3 Bf5 Bxf5 gxf5 Qb3 Qc8 Ne2 e6 Nd2 Rg8 g3 Bd6 Nf3 Ne4 Bf4 Nc6 Bxd6 Nxd6 Nf4 Ne4 Nd3 Qc7 O-O-O O-O-O Kb1 Kb8 Rhg1 h5 Qc2 Rh8 Qe2 Rdg8 Nfe5 a6 Nxc6+ Qxc6 f3 Nd6 Ne5 Qc7 g4 hxg4 hxg4 fxg4 fxg4 Rg7 Rgf1 Rhg8 Rf4 Ka7 Rdf1 f5 gxf5 Nxf5 a3 Ng3 Qc2 Nxf1 Rxf1 Rg1 Rxg1 Rxg1+ Ka2 Rg5 Qb3 Rxe5 dxe5 Qxe5 Qb4 Qc7 Qd4+ Qb6 Qe5 a5 a4 Qc6 Qe3+ Ka6 Qe2+ Qc4+ Qxc4+ dxc4 Kb1 Kb6 Kc2 Kc5 Kd2 Kd5 Ke3 Ke5 Kf3 Kf5 Ke3 e5 Kf3 e4+ Ke3 Ke5 Ke2 Kf4 Kf2 e3+ Ke2 Ke4 b3 cxb3,,,2680.0,-7.0,Lance5500,
True,standard,blitz,resign,white,c4 b6 d4 e6 e4 Bb7 Nc3 Bb4 Bd3 Nc6 Ne2 e5 d5 Nd4 O-O Nxe2+ Nxe2 Bc5 Kh1 d6 f4 exf4 Bxf4 a5 e5 Ne7 Qc2 Ng6 e6 O-O exf7+ Rxf7 Bxg6 hxg6 Qxg6 Qf6 Qxf6 Rxf6 Bg5 Rxf1+ Rxf1 b5 Nc3 bxc4 Rf4 Ba6 h4 Rb8 Re4 Rxb2 Re8+ Kf7 Re7+ Kg6 Rxc7 Bb4 Ne4 Rxa2 g4 Ra1+ Kg2 Ra2+ Kf3 Ra3+ Kf4,,,2653.0,7.0,Lance5500,
True,standard,blitz,draw,,d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 e3 Be7 Nf3 O-O a3 h6 Bh4 c5 cxd5 Nxd5 Bxe7 Nxe7 Bd3 b6 Be4 Rb8 O-O Bb7 Rc1 a6 h3 c4 Bxb7 Rxb7 Ne4 b5 b3 cxb3 Qxb3 Nd5 Nc5 Nxc5 Rxc5 Rc7 Rfc1 Rxc5 Rxc5 Qa5 g3 Rb8 Kg2 Qb6 Ne5 Qb7 Kg1 Rc8 Nd3 Rxc5 Nxc5 Qc6 a4 Nb6 axb5 axb5 Qa3 Nd5 Nd3 Qc3 Qxc3 Nxc3 Kf1 Kf8 Ke1 Ke7 Kd2 Nd5 e4 Nf6 f3 Nd7 Kc3 Kd6 h4 g5 hxg5 hxg5 f4 gxf4 gxf4 f5 exf5 exf5 Ne5 Nf6 Kb4 Kd5 Kxb5 Kxd4 Ng6 Ke4 Nh4 Kxf4 Nxf5 Kxf5,,True,2649.0,1.0,G0DZILLA,
True,standard,blitz,mate,black,d4 Nf6 c4 c5 Nf3 cxd4 Nxd4 Nc6 g3 g6 Bg2 Bg7 O-O O-O Nc3 d6 e3 Bd7 b3 Rc8 Bb2 a6 Rc1 Nxd4 exd4 b5 Qe2 bxc4 bxc4 Re8 Ba1 Qc7 Nd5 Nxd5 Bxd5 e6 Bg2 d5 c5 Bb5 Qd2 Bxf1 Bxf1 Qc6 Rb1 Rb8 Rc1 Rb7 Qd3 a5 Qc2 Reb8 a4 Rb4 Bb5 R8xb5 axb5 Qxb5 c6 Rc4 c7 Rxc2 c8=Q+ Rxc8 Rxc8+ Bf8 Bc3 a4 Ra8 a3 Bd2 Qb1+ Kg2 Kg7 Bc3 Qe4+ Kh3 Qf3 Be1 g5 Ra4 g4+ Kh4 Kg6 Ra7 h5 h3 Be7+ Rxe7 Qf6#,,True,2655.0,-6.0,ChessWarrior_222,
True,standard,blitz,outoftime,white,d4 d5 Nf3 Nf6 Bf4 e6 e3 c5 Nbd2 Bd6 dxc5 Bxc5 c4 O-O Rc1 b6 cxd5 Nxd5 Bg3 Bb7 Bc4 Nd7 O-O N7f6 Qe2 Rc8 a3 Bd6 Rfd1 Bxg3 hxg3 Qe7 e4 Nc7 e5 Nd7 Bd3 Nc5 Bb1 a5 Ne4 Nxe4 Bxe4 Bxe4 Qxe4 Nd5 Nd4 Qg5 Rxc8 Rxc8 Nf3 Qh6 Qe2 Qh5 Qd2 h6 Rc1 Rd8 Qc2 g5 Qe4 Qg6 Qxg6+ fxg6 Nd4 Kf7 Nb5 Ke7 Nd6 Kd7 Nf7 Rc8 Rxc8 Kxc8 Nxh6 b5 Kf1 Nb6 Nf7 Nc4 Nxg5 Kd7 b3 Nxa3 Ke2 a4 bxa4 bxa4 Kd3 Nb5 Kc4 a3 Kb3 Ke7 f4 Kd7 Ka2 Ke7 Ne4 Kd7 Nc5+ Ke7 g4 Kf7 g5 Ke7 g3 Kf7 Nd3 Ke7 Nb4 Kd7 Nc2 Ke7 Nxa3 Nc3+ Kb3 Ne4 Nc4 Nxg3 Ne3 Ne2 Ng2 Kd7 Kc4 Kc6 Kd3 Ng3 Kd4 Nh5 Ke4 Kc5 Kf3 Kd5 Ne3+ Kd4 Ng4 Ng7 Nf6 Nf5 Nd7 Nh4+ Kg4 Nf5 Nb8 Ne3+ Kf3 Nf5 Nc6+,,,2696.0,5.0,Lance5500,
True,standard,blitz,resign,black,e4 c5 Nf3 d6 d4 Nf6 Nc3 cxd4 Nxd4 Nc6 Bg5 e6 Qd3 Be7 h4 O-O O-O-O Nxd4 Qxd4 a6 Be2 b5 a3 Rb8 f4 h6 g4 Qb6 Qd3 b4 axb4 Qxb4 b3 hxg5 hxg5 Rd8 gxf6 Bxf6 e5 Qxf4+ Kb1 Qxe5,nature.t-rex,,2703.0,-6.0,Lance5500,
True,standard,blitz,outoftime,black,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Bb4+ Bd2 Be7 O-O c6 Bg5 d5 Nbd2 Nbd7 Qc2 O-O e4 Nxe4 Bxe7 Qxe7 Nxe4 dxe4 Qxe4 Nf6 Qe3 c5 d5 Rfe8 Rfe1 Qc7 dxe6 Rxe6 Qa3 Bxf3 Rxe6 Bxg2 Rxf6 gxf6 Kxg2 Qc6+ Qf3 Qxf3+ Kxf3 Rd8 Ke2 Rd4 b3 Re4+ Kd3 f5 Rd1 Kg7 Rd2 Kf6 Re2 Rd4+ Kc2 f4 Re8 fxg3 hxg3 Rd7 Rh8 Kg7 Re8 f5 Re3 Kf6 Rd3 Rxd3 Kxd3 Ke5 Ke3 f4+ Kf3 Kf5 Kg2 h5 Kf3 Kg5 Kg2 Kg4 f3+ Kg5 a3 Kf5 b4 a6 bxc5 bxc5 a4 a5 Kf2 fxg3+ Kxg3 Kg5 Kh3 Kf4 Kh4 Kxf3 Kxh5 Ke4 Kg5 Kd4 Kf4 Kxc4 Ke3 Kb3 Kd3 c4+,,True,2659.0,-5.0,Albaber1991,
True,standard,blitz,resign,black,e4 c6 Nf3 d5 d3 g6 Qe2 Bg7 g3 Bg4 Bg2 e6 Nbd2 Ne7 O-O O-O h3 Bxf3 Nxf3 Nd7 Rb1 a5 a4 Nc5 b3 b5 Ba3 b4 Bc1 Nd7 d4 dxe4 Qxe4 Nd5 Bd2 c5 Rbd1 Rc8 Rfe1 c4 Ne5 cxb3 cxb3 N7f6 Qe2 Qb6 Nc4 Qa6 Qf3 Nb6 Bf1 Nxc4 Bxc4 Qa8 Kg2 Rfd8 Bg5 Qxf3+ Kxf3 h6 Bf4 Nd5 Be5 Nb6 Ba6 Rc3+ Kg2 Bxe5 Rxe5 Rd5 Rxd5 Nxd5 Bc4 Nb6 d5 Nxc4 bxc4 Rxc4 dxe6 fxe6 Rd8+ Kf7 Ra8 Rc5 Kf3 h5 Ke4 g5 Ra7+ Kf6 Ra8 g4 Rf8+ Kg7 Re8 gxh3 Kf3 Rf5+,,,2718.0,-7.0,Lance5500,
True,standard,blitz,mate,black,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 g3 O-O Bg2 Re8 O-O Nc6 Bg5 Bf8 Nc3 d6 Rc1 h6 Bxf6 Qxf6 d5 Nb4 b3 e5 a3 Na6 Nd2 Qd8 Rb1 h5 b4 axb4 axb4 h4 Rb2 g6 Qb3 Bh6 Ra2 Bg4 e3 Kg7 Rfa1 Qe7 Nce4 f5 b5 Nc5 Nxc5 Rxa2 Rxa2 dxc5 Ra7 b6 Qc3 Bg5 Qa1 Bf6 Qa6 e4 Ra8 Bc3 Nf1 Be5 h3 Be2 Qb7 Rxa8 Qxa8 hxg3 Nxg3 Bxc4 Qc6 Qd6 Qe8 Bxd5 h4 Bf7 Qc8 Bxg3 fxg3 Qxg3 Qd7 c4 Qc6 Qe1+ Kh2 Qxh4+ Bh3 Qf2+ Bg2 Qxe3 Qxc7 Qh6+ Kg1 Qc1+ Kh2 Qg5 Qe5+ Qf6 Qc7 f4 Bxe4 f3 Kg1 Qg5+ Kf1 Qg2+ Ke1 Qe2#,,True,2657.0,-5.0,hyperreal,
True,standard,blitz,draw,,b3 Nf6 Bb2 g6 Nf3 Bg7 g3 b6 Bg2 Bb7 c4 c5 O-O O-O e3 d5 Ne5 Nbd7 f4 Rb8 Na3 dxc4 Bxb7 Rxb7 Naxc4 b5 Qf3 Qc7 Na5 Rb6 d4 Ra6 Nac6 Nxe5 Nxe5 cxd4 Bxd4 Qd6 Rfc1 Qd5 Qxd5 Nxd5 Rc5 Nb4 a3 Bxe5 Bxe5 Nd3 Rxb5 Nxe5 Rxe5 Rd8 Ra2 e6 Rc5 Rd3 Kf2 Rxb3 a4 Rab6 Kf3 h5 Rc7 a6 Rd2 Rb7 Rc6 R3b6 Rdd6 Rxc6 Rxc6 a5 Rc5 Rb2 h3 Rh2 h4 Ra2 Rxa5 f5 Ra7 Kf8 a5 Kg8 a6 Kf8 Ra8+ Kg7 Ra7+ Kg8 Ra8+ Kf7 Ra7+ Kf6 Ra8 Kf7 Ra7+ Kf6 Ra8 Kf7,,,2714.0,-1.0,Lance5500,
True,standard,blitz,outoftime,white,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5 g3 b6 Bg2 Bb7 O-O O-O Bg5 h6 Bxf6 Qxf6 a3 Be7 Nc3 d6 Qd3 Qg6 Qxg6 fxg6 Bh3 Kf7 d5 Bc8 Nd4 e5 Be6+ Ke8 Bxc8 exd4 Nb5 Nd7 Nxc7+ Kd8 Bxd7 Kxc7 Bc6 Rab8 Rfd1 Bf6 Rd3 Rf7 b4 g5 h3 Be5 Kg2 Rbf8 Rf1 Rb8 Rb3 Rf6 bxa5 bxa5 Rxb8 Kxb8 Rb1+ Kc8 Rb5 d3 exd3 Bd4 f3 Rf5 Rxa5 Re5 Ra8+ Kc7 f4 gxf4 gxf4 Re3 a4 Kb6 a5+ Kc5 a6 Rxd3 a7 Ra3 Ba4 Rxa4 Rc8+ Kb4 a8=Q Rxa8 Rxa8 Kxc4 Ra5 Bc5 Kf3 Kxd5 Ra4 Ke6 Ra6 Kf6 Ke4 Bb4 Rb6 Bc5 Rb7 Kg6 Rd7 Kf6 h4 Bb4 h5 Bc5 Rd8 Ke7 Rg8 Kf7 Rh8 Kf6 Rf8+ Ke7 Rf5 Ke6 Rd5 Kf6 Kf3 Ke6 Ke4 Kf6 Rd1 Ke7 Rd2 Kf7 Rg2 Kf6 Rg3 Kf7 Rg6 Bb4 f5 Bc5 Kd5 Be3 f6 Bg5 fxg7 Kg8 Kxd6 Bf4+ Ke6 Bg5 Kf5 Bc1 Kf6 Bb2+ Kf5 Bxg7 Rg4 Kh7 Ke6 Bh8 Kf7 Be5 Rg2 Bf4 Rf2 Bg5 Rf3 Kh8 Ke6 Kh7 Kf5 Kg7 Rc3,,True,2649.0,7.0,hyperreal,
