rated,variant,speed,status,winner,moves,players.white.user.flair,players.white.user.id,players.white.provisional,players.black.user.name,players.black.user.title,players.black.rating
True,standard,bullet,mate,black,e4 g6 d4 d6 Nc3 Nf6 Nf3 c5 e5 cxd4 exf6 dxc3 fxe7 Qxe7+ Be2 Bg7 bxc3 Bxc3+ Bd2 Bg7 O-O O-O Rb1 Nc6 Bd3 Be6 Re1 Rfe8 Ng5 Ne5 Nxe6 Qxe6 Rxb7 Qxa2 Be3 a5 h3 a4 Bb5 Reb8 Rxb8+ Rxb8 c4 Nxc4 Bxc4 Qxc4 Qxd6 Ra8 Qc5 Qxc5 Bxc5 a3 Bxa3 Rxa3 Re8+ Bf8 Re1 Bg7 Rf1 Ra1 g3 Rxf1+ Kxf1 h5 Kg2 h4 gxh4 Kh7 Kg3 Kh6 Kg4 f5+ Kg3 Kh5 f4 Bf6 Kf3 Kxh4 Kg2 Bg7 Kh2 Bh6 Kg2 Bxf4 Kh1 Bg3 Kg2 g5 Kh1 Kxh3 Kg1 f4 Kh1 f3 Kg1 f2+ Kh1 f1=Q#,,chessrun800,,mraquariyaz67,GM,3478.0
True,standard,bullet,resign,white,b3 e5 Bb2 e4 d3 Nf6 dxe4 Nxe4 Nd2 Nxd2 Qxd2 d5 Nf3 Be6 e4 dxe4 Qxd8+ Kxd8 Ng5 Nc6 Nxe6+ fxe6 Bc4 Bb4+ c3 Bd6 Bxe6 Ke7 Bd5 Rae8 Bxe4 Kd7 f3 Bc5 O-O-O+ Kc8 Bxc6 bxc6 Rhe1 Be3+ Kc2 Bf2 Rxe8+ Rxe8 Bc1 h6 Bd2 Re2 Kd3 Re7 Rf1 Bb6 Re1 Rd7+ Kc2 c5 Re6 Kb7 c4 Rf7 Bc3 g5 Rxh6 g4 fxg4 Rf2+ Bd2 Rxg2 Rh5 Ba5 Rd5 Bb6 h3 Rh2 Rd3 Rg2 a4 Ba5 Kd1 Bxd2 Rxd2 Rg3 Kc2 Rxh3 Rg2 Rh6 g5 Rg6 Kc3 Kb6 Kd3 Ka5 Ke4 a6 Rg3 c6 Kf5 Kb4 Kxg6,smileys.disguised-face,mraquariyaz67,,Chessrun800,,3179.0
True,standard,bullet,outoftime,black,e4 g6 d4 d5 Nc3 dxe4 Nxe4 Bg7 Nf3 Nf6 Nxf6+ exf6 Bc4 O-O O-O b6 c3 Bb7 Re1 Nd7 h3 c5 d5 Qc7 a4 Rad8 Qe2 f5 Bg5 Nf6 Rad1 Rfe8 Qd2 Rxe1+ Rxe1 Ne4 Bxd8 Qxd8 Qd1 Bf6 Bd3 Qxd5 Bxe4 Qxd1 Rxd1 fxe4 Nd2 Bd5 c4 Be6 b3 Bf5 g4 Be6 Nxe4 Bd4 Nd2 h5 Nf3 Bf6 gxh5 Bxh3 hxg6 fxg6 Rd6 Kf7 Rc6 Bd8 Rd6 Be7 Rc6 Bf5 Ne5+ Ke8 Nxg6 Bd8 Rd6 Bc7 Rc6 Kd7 Rxc7+ Kxc7 Nf4 Bc2 Nd5+ Kd6 Ne3 Bxb3 f4 b5 f5 bxa4 f6 a3 f7 Ke7 Nf5+ Kxf7 Nd6+ Ke6 Nb5 a2 Na3 a1=Q+ Nb1 Qxb1+ Kf2 Qd3 Kg2 a5 Kf2 a4 Kg2 a3 Kf2 a2 Kg2 Qc2+,,chessrun800,,mraquariyaz67,GM,3475.0
True,standard,bullet,mate,white,b3 e5 Bb2 e4 d3 Nf6 dxe4 Nxe4 a3 d5 Nf3 Bc5 e3 Qe7 Qe2 O-O Nbd2 Nc6 Nxe4 dxe4 Nd2 Bf5 Qh5 Bg6 Qh3 Rad8 Be2 Qd7 Qxd7 Rxd7 Nc4 Rfd8 b4 Be7 b5 Nb8 Ne5 Rd5 Nxg6 hxg6 Bd4 Bf6 c3 Bxd4 cxd4 c6 bxc6 Nxc6 O-O a6 Rab1 R5d7 Rfc1 Ne7 Bc4 Nd5 Bxd5 Rxd5 Rxb7 Ra5 Rcc7 Rf8 g4 Rxa3 Re7 a5 Kg2 a4 Rxe4 Ra1 Ree7 a3 Ra7 a2 h3 g5 Re5 f6 Rea5 Re8 Rxa2 Rb1 R2a5 Kh8 Rc5 Rg8 h4 Rd1 hxg5 Kh7 gxf6 Kg6 fxg7 Rxg7 Rxg7+ Kxg7 Rf5 Kg6 Kf3 Rc1 Ke4 Rc2 f4 Rc1 g5 Re1 Re5 Rg1 Re6+ Kh5 d5 Kg4 Ke5 Kg3 e4 Kf3 f5 Re1 g6 Rxe4+ Kf6 Rf4 d6 Kg4 Ke7 Rxf5 d7 Rg5 d8=Q Rxg6 Rxg6+ Kf5 Re6 Kf4 Qf8+ Kg3 Kf7 Kh3 Rf6 Kh2 Ke6 Kh1 Qg7 Kh2 Rh6#,smileys.disguised-face,mraquariyaz67,,Chessrun800,,3182.0
True,standard,bullet,outoftime,black,e4 g6 d4 d5 Nc3 dxe4 Nxe4 Bg7 Nf3 Nf6 Bd3 O-O Nxf6+ exf6 O-O b6 c3 Bb7 Re1 Nd7 Be4 Bxe4 Rxe4 c5 Re1 cxd4 Qxd4 f5 Qd3 Nc5 Qxd8 Raxd8 Be3 Ne4 Bd4 Rfe8 Bxg7 Kxg7 Nd4 Nc5 Red1 Na4 Rd2 Re7 Rad1 Rde8 h3 Nc5 Kf1 Ne4 Rd3 h5 Re3 h4 Rde1 Nd2+ Kg1 Rxe3 Rxe3 Rxe3 fxe3 Nc4 Nc6 a6 b3 Nxe3 Nb8 Nd5 c4 Nc7 Nd7 b5 cxb5 axb5 a4 bxa4 bxa4 Na6 a5 f4 Kf2 f5 Kf3 g5 Nb6 Kf6 Nc4 Ke6 Nb6 Nb4 Nc4 Nc6 a6 Nd4+ Kf2 Nb5 Na5 Kd6 Nb3 Kd5 Nd2 g4 hxg4 fxg4 Nf1 Nd4 a7 g3+ Ke1 Ke5 Kd2 Nb5 a8=Q Nd6 Kc3 Nb5+ Kb4 Nc7 Qb8 Kd6 Nd2 Kd7 Nc4 Na6+ Kb5 Nxb8 Nb6+ Ke6 Nd5 f3 Nf4+ Kf5 Nd3 f2 Nc5 f1=Q+ Nd3 Qxg2,,chessrun800,,mraquariyaz67,GM,3471.0
True,standard,blitz,resign,white,Nf3 Nf6 g3 d5 Bg2 e6 O-O Be7 b3 O-O Bb2 b6 d4 Bb7 Nbd2 Nbd7 c4 a5 Ne5 Nxe5 dxe5 Nd7 cxd5 Bxd5 Qc2 Bxg2 Kxg2 Nc5 Rfd1 Qd5+ Nf3 Qb7 Ba3 Rfe8 Rd2 h6 Rad1 Ne4 Rd7 Bxa3 Rxc7 Qb8 Rdd7 Rc8 Qxe4 Rxc7 Rxc7 Qxc7 Qxa8+ Kh7 Qe4+ Kg8 Nd4 Bb2 Qc6 Qxe5 Qc8+ Kh7 Qc2+ g6 Qxb2 Qe4+ Nf3,smileys.disguised-face,mraquariyaz67,,anonymousblitz,,2853.0
True,horde,bullet,outoftime,white,h5 e6 e5 exf5 gxf5 d6 exd6 cxd6 cxd6 Bxd6 e4 Bf8 g4 g6 fxg6 hxg6 hxg6 f6 e5 fxg5 f5 Ne7 e4 Nxg6 fxg6 Qe7 e2 Qe6 c5 Qxg6 d5 Rh4 d4 Rxh3 c6 bxc6 gxh3 Qh6 g2 cxd5 exd5 Qh4 c4 Qxf2 c5 Qxf1 c3 Qxd1 c6 Qxc1 b6 Nxc6 b7 Bxb7 dxc6 Bxc6 c4 Bxa4 d5 Bxb3 axb3 Qxb1 c5 Qxa1 b5 Qxb2 b6 Qxb3 b7 Qxb7 e4 Qxd5 exd5 Kd7 d6 Re8 d4 Ke6 g3 Kd5 f4 Kxd4 d7 Rd8 e6 Bxc5 f5 Ke5 h4 Kd6 hxg5 Rxd7 exd7 Kxd7 g6 Bd4 h4 Ke7 h5 Kf6 g5+ Kxg5 g4 Kxg4 h6 Kg5 g7 Kf6 g8=Q Kxf5 Qd5+,smileys.disguised-face,mraquariyaz67,,KutlugBilgeKagan,,2720.0
True,horde,bullet,variantEnd,black,e5 a5 e4 d6 cxd6 cxd6 exd6 exd6 b6 Nd7 b5 Nxb6 d5 Bd7 d4 Ne7 d3 h5 d2 Qc8 e3 Bxf5 gxf5 Nxf5 exf5 Qxf5 e4 Qc8 e3 Be7 f5 Nd7 f4 Nf8 f3 Nh7 f2 O-O c5 Re8 cxd6 Bxd6 c4 Bf8 g4 Qd8 gxh5 Be7 g4 Bd6 g3 Qe7 c5 Bxc5 dxc5 Qxc5 d4 Qf8 c4 Rac8 c3 Nxg5 e5 Nh7 g5 Red8 e4 Qe8 g6 Nf8 gxf7+ Qxf7 g4 Qe7 c5 Qxh4 d6 Qxf2 e6 Qxf3 e5 Qxf4 e7 Re8 exf8=Q+ Rxf8 e6 Qxd2 d7 Qxh2 c6 bxc6 bxc6 Rxc6 e7 Rcc8 dxc8=Q Rxc8 h6 gxh6 f6 Qd6 g5 hxg5 h4 gxh4 h3 Qxf6 b4 Qxe7 b5 Qe6 b4 Qxh3 b2 axb4 axb4 Rxc3 b6 Rc4 a3 Rxb4 axb4 Qb3 a5 Qxb4 a3 Qxa5 b7 Qb6 b4 Qxb7 d5 Qxd5 b5 Qxb5 a4 Qxa4#,,kutlugbilgekagan,,mraquariyaz67,GM,2859.0
True,standard,bullet,draw,,e4 g6 Nc3 Bg7 h4 d6 h5 a6 Bc4 Nc6 Qf3 Ne5 Qe2 Nxc4 Qxc4 Nf6 h6 Bf8 d4 c6 e5 dxe5 dxe5 Nd5 Nf3 Be6 O-O Qb6 Bg5 O-O-O Ne4 Nf6 Qe2 Nxe4 Qxe4 Bd5 Qf4 Qc7 Rfe1 f6 exf6 Qxf4 Bxf4 exf6 c3 g5 Bg3 Bxh6 Nd4 Bf8 Nf5 Bc5 Rad1 h5 Nd4 h4 Bh2 Bxd4 cxd4 h3 gxh3 Rhe8 Re3 Rxe3 fxe3 Rh8 Re1 Rxh3 e4 Be6 e5 fxe5 Rxe5 Bd5 Rxg5 Rh7 Be5 Kd7 a3 Ke6 Kf2 Rf7+ Ke3 Rf5 Rxf5 Kxf5 Kd2 Ke6 Kc3 Kd7 Kb4 Bf7 Kc5 Ke7 Kb6 Bc4 Kxb7 Kd7 Kb6 Bd3 Kc5 Bf1 Kb4 Be2 Kc3 Bf1 Kb4 Bg2 Kc5 Bd5 Bf4 a5 Be3 a4 Bd2 Bb3 Bc3 Ke6 Bb4 Kf5 Bc3 Ke4 Bb4 Kd3 Bc3 Kc2 Kb4 Kd3 Kc5 Ke4 Kxc6 Bd5+ Kc5 Bb3 Kb4 Kf5 Ka5 Ke6 Kb6 Kd7 Kc5 Ke6 d5+ Kd7 d6 Ba2 Kd4 Bb3 Bb4 Bd1 Kc3 Bb3 Bc5 Bd1 Kd4 Bb3 Bb4 Bd1 Ke3 Bb3 Bc3 Ba2 Kd2 Bb3 Bd4 Ba2 Kc3 Bb3 Be3 Ba2 Kb4 Bb3 Bd4 Bd1 Kc5 Bb3 Be5 Bd1 Kd4 Bb3 Bf4 Bd1 Ke3 Bb3 Be5 Ba2 Kd2 Bb3 Kc3 Ba2 Bf4 Bb3 Kd2 Ba2 b3 Bxb3 Kc3 Ba2 Kb2 Bb3 Be5 Kc6 Bf4 Kd7 Kc3 Kc6 Kb4 Kd7 Be3 Kc6 Bd4 Kd7 Bc5 Bc4 Kc3 Bb3 Bd4 Bc4 Kb4 Bb3 Be3 Bc4 Kc5 Bb3 Bf4 Bc2 Kd4 Bb3 Be5 Bc2 Kc3 Bb3 Bf4,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3475.0
True,standard,bullet,outoftime,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 Nc6 g3 Nf6 Bg2 h5 O-O h4 Re1 e6 f4 Be7 f5 Qd7 fxe6 fxe6 Bh3 hxg3 Bxe6 Qd6 hxg3 d4 Na3 a6 Nc4 Qc5 Qf3 Qh5 Qxh5+ Rxh5 Kg2 Rd8 d3 Nb4 Re2 Kf8 Rae1 Nc6 Ne5 Nxe5 Rxe5 Rxe5 Rxe5 b6 Re2 c5 Bf5 Bd6 Bg6 Nd7 Bc1 Ne5 Bg5 Rd7 Bf5 Rf7 Be6 Rc7 f4 Nc6 Bg4 Be7 Bh5 Rc8 Bg4 Rd8 Bf3 Bxg5 Bxc6 Bf6 Re6 Kf7 f5 g6 Be4 gxf5 Bxf5 Bg7 g4 Kf8 Kf3 Re8 Ke4 Rd8 Rxb6 Ke7 Re6+ Kf7 b4 Kf8 bxc5 Rc8 c6,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3116.0
True,standard,bullet,mate,black,e4 g6 h4 Bg7 h5 d6 Nc3 Nc6 Bb5 Bd7 Bxc6 Bxc6 h6 Nxh6 d4 Ng8 d5 Bd7 Nf3 e6 Bg5 Ne7 dxe6 Bxe6 Qd2 Qd7 O-O-O O-O-O Bh6 Bxh6 Qxh6 Bg4 Qg5 Bxf3 gxf3 f5 e5 Qe6 exd6 Nc6 Rhe1 Qf7 dxc7 Qxc7 Nd5 Qa5 Ne7+ Nxe7 Qxe7 Qxa2 Qe6+ Qxe6 Rxe6 Rxd1+ Kxd1 Kd7 Rf6 Ke7 Rxf5 gxf5 Ke2 h5 Kf1 h4 Kg2 h3+ Kh2 Kf6 c4 Ke5 c5 Kf4 c6 bxc6 b4 Kxf3 b5 cxb5 Kh1 f4 Kh2 b4 Kh1 b3 Kh2 b2 Kh1 b1=Q+ Kh2 Qg1+ Kxg1 h2+ Kh1 Ke2 Kg2 h1=Q#,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3472.0
True,standard,bullet,outoftime,white,e4 g6 d4 Bg7 Nc3 c5 Nf3 Qa5 Be3 Nf6 e5 Ng4 Bf4 Nc6 h3 cxd4 Nxd4 Ngxe5 Nb3 Qd8 Be2 O-O Bg3 d6 O-O Be6 Re1 Rc8 Bf1 a6 Qd2 Na5 Rad1 Nac4 Qc1 b5 Nd4 Bd7 Nd5 e6 Ne3 Qb6 c3 Rfd8 Nxc4 Nxc4 Bh4 Re8 Nf3 e5 Bg5 Bc6 Nd2 Nxd2 Qxd2 d5 Be3 d4 Bh6 Rcd8 Bxg7 Kxg7 cxd4 exd4 Qf4 f6 Bd3 Bd5 Rc1 Bf7 Rxe8 Rxe8 Qg3 Qe6 Rd1 Re7 Bf1 Qe5 Qd3 Qc5 Qxd4 Qxd4 Rxd4 Re1 b3 Ra1 Rd2 a5 f3 a4 bxa4 bxa4 a3 Ba2 Rd7+ Kh6 Kh2 Bb3 Bc4 Rxa3 Bg8 Kg5 g4 Kf4 g5 Bd5 Rxd5 Ra2+ Rd2,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3118.0
True,standard,bullet,mate,black,e4 g6 h4 Bg7 h5 d6 Nc3 Nc6 Bb5 e5 Nf3 Bd7 d4 Nxd4 Nxd4 exd4 Bxd7+ Qxd7 Ne2 Ne7 Nxd4 O-O-O O-O f5 exf5 Nxf5 Nxf5 Qxf5 h6 Be5 Be3 Rhf8 Bxa7 g5 Qe2 g4 Be3 Qh5 g3 Rf3 Kg2 Qh3+ Kg1 Bxg3 fxg3 Rxg3+ Kf2 Rg2+ Ke1 Rxe2+ Kxe2 Re8 Rae1 Qxe3+ Kd1 Qd4+ Kc1 Rxe1+ Rxe1 g3 b3 g2 Re8+ Kd7 Rg8 g1=Q+ Rxg1 Qxg1+ Kb2 Qg5 c3 Qxh6 a4 Qf6 a5 h5 a6 bxa6 b4 h4 Kb3 h3 c4 h2 c5 h1=Q c6+ Qxc6 b5 Qfc3+ Ka2 Q6c4+ Kb1 Q4b3#,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3470.0
True,standard,bullet,mate,white,b3 a5 Bb2 a4 Nf3 Nf6 e4 Nxe4 Bc4 d5 Bd3 Nf6 c4 Bg4 cxd5 Qxd5 Bc4 Qc6 O-O Bxf3 Qxf3 Qxf3 gxf3 axb3 axb3 Rxa1 Bxa1 e6 Nc3 c6 Ne4 Nbd7 d4 Be7 Rd1 O-O Bc3 Ra8 b4 Nd5 Be1 N7b6 Bf1 h6 Nc5 Bxc5 bxc5 Nd7 Rb1 Ra7 Bg2 N7f6 Bd2 g5 h4 Nf4 hxg5 hxg5 Bf1 N6d5 Be3 Kg7 Kh2 Kf6 Kg3 Ke7 Bc4 Kd7 Bxd5 Nxd5 Bxg5 Kc7 Bf4+ Nxf4 Kxf4 Ra4 Ke3 Ra3+ Ke4 Ra2 Rg1 Rxf2 Rg7 Kb8 Rxf7 Re2+ Kd3 Re1 Rf8+ Ka7 Kd2 Rf1 Ke3 Re1+ Kd2 Rd1+ Kxd1 Ka6 d5 exd5 f4 Kb5 f5 Kxc5 f6 Kd6 Re8 Kd7 f7 Kd6 f8=Q+ Kc7 Qe7+ Kb6 Rb8 Kb5 Qxb7+ Kc4 Qb3+ Kc5 Qb2 Kd6 Qb4+ Ke5 Re8+ Kf5 Qf8+ Kg5 Re7 Kh4 Rg7 c5 Qh8#,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3121.0
True,standard,bullet,mate,black,e4 g6 h4 Bg7 h5 d5 Nc3 dxe4 Nxe4 Nc6 Bb5 Bf5 Qe2 Qd5 Nc3 Qxg2 Qf3 Qxf3 Nxf3 O-O-O d3 Bg4 Bxc6 bxc6 Nh2 Bxh5 Be3 Nf6 Kd2 Nd5 Rag1 Nxc3 bxc3 e5 Nf1 Bf3 Rh3 e4 Ng3 h5 Kc1 exd3 cxd3 Rxd3 Nf1 Rxc3+ Kd2 Rd8+ Ke1 Rc1+ Bxc1 Rd1#,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3467.0
True,standard,bullet,mate,white,d4 c5 d5 d6 Nc3 g6 e4 Bg7 Nf3 Nf6 h4 O-O h5 gxh5 Be3 Bg4 Qd2 Nbd7 O-O-O Qa5 Kb1 a6 Bh6 b5 Qg5 Ne8 e5 Nxe5 Nxe5 dxe5 d6 exd6 Nd5 f6 Ne7+ Kh8 Bxg7+ Nxg7 Qh6 Rf7 Bd3 f5 Ng6+ Kg8 f3 hxg6 fxg4 fxg4 Bxg6 Raf8 Qh7#,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3124.0
True,standard,bullet,mate,black,e4 g6 Nc3 d5 exd5 Nf6 Bb5+ Nbd7 Nf3 Bg7 O-O O-O d4 Nb6 Re1 Nbxd5 Nxd5 Nxd5 h3 Bf5 Bc4 Nb4 Bb3 a5 a3 a4 axb4 axb3 Rxa8 Qxa8 cxb3 e6 Bg5 b6 Qc1 Be4 Re3 Bd5 Rc3 c5 bxc5 bxc5 Bh6 cxd4 Bxg7 Kxg7 Nxd4 e5 Nf3 Bxf3 Rxf3 Qd5 Qc3 Rd8 Re3 Qd1+ Kh2 f6 Qc7+ Qd7 Qc3 Qd4 Rf3 Rd7 Re3 Qf4+ Rg3 Qxf2 Qf3 Qxf3 Rxf3 Rd2 b4 Rxb2 Rc3 Rxb4 Rc7+ Kh6 Rc1 Rd4 Re1 g5 Kg1 Kg6 Kf2 h5 Kf3 h4 Kf2 Rf4+ Kg1 g4 Kh2 g3+ Kg1 Kf5 Kh1 Rf2 Kg1 Kf4 Rd1 f5 Re1 e4 Rd1 Ke3 Re1+ Kd2 Ra1 Ke3 Ra3+ Kf4 Ra1 Rd2 Re1 Rd3 Rf1+ Ke5 Re1 Kd4 Kh1 f4 Rg1 f3 Re1 fxg2+ Kxg2 Re3 Kg1 Rxe1+ Kg2 Re3 Kh1 Kd3 Kg1 Rf3 Kg2 Ke3 Kg1 Kf4 Kg2 e3 Kg1 e2 Kh1 Rf2 Kg1 e1=Q#,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3464.0
True,standard,bullet,mate,white,d4 c5 Nf3 cxd4 c3 Nc6 cxd4 d5 Nc3 Nf6 Bf4 Bg4 Qb3 Qb6 e3 Bxf3 gxf3 e6 Bd3 Bb4 Ke2 O-O Rhg1 Rfc8 a3 Bxc3 Qxb6 axb6 bxc3 Na5 Rac1 Nd7 Rc2 Nc4 Ra1 Ra4 e4 Rca8 Bc1 f6 f4 Kf7 f3 g6 f5 gxf5 exd5 exd5 Bxf5 Nf8 Kf2 Ne6 h4 Nd6 Bd3 Nc7 Rb1 b5 Bf4 R8a6 Bxd6 Rxd6 Bxb5 Rxa3 Bd3 b6 Re1 Ra8 Rce2 Rd7 Bf5 Rad8 Bxd7 Rxd7 h5 Nb5 Kg3 Nxc3 Rc2 Nb5 Rd2 Nd6 Kf2 Nf5 Rdd1 Nd6 Rg1 Nc4 Rg2 Ke6 Re1+ Kd6 h6 Kc6 Rg7 Rd6 Rxh7 b5 Rg7 b4 h7 b3 h8=Q Rd8 Qxd8 Kb5 Rc7 Kb4 Qb8+ Kc3 Rxc4+ dxc4 Re3+ Kc2 d5 c3 Qb4 b2 Qxc3+ Kb1 Re1+ Ka2 Re2 f5 Qxb2#,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3127.0
True,standard,bullet,mate,black,e4 g6 Nc3 d6 h4 Bg7 h5 c5 Bb5+ Nc6 Nf3 Bg4 Bxc6+ bxc6 hxg6 hxg6 Rxh8 Bxh8 d3 Nf6 Ne2 d5 e5 Nd7 e6 Bxe6 Nf4 Bg4 c3 Ne5 Bd2 Bxf3 gxf3 Qd7 Qe2 g5 Nh3 Qxh3 d4 Nxf3+ Kd1 Qh1+ Kc2 Qxa1 Qxf3 cxd4 cxd4 Qxa2 Bc3 Qa4+ Kc1 Bxd4 Qh3 Bxc3 bxc3 Qf4+ Kc2 Qf6 Qh1 Rd8 c4 dxc4 Qa1 Qxa1 f4 Rd3 fxg5 Qd1+ Kb2 Rb3+ Ka2 Qb1#,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3461.0
True,standard,bullet,mate,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 Nc6 g3 Nf6 Bg2 h5 f4 h4 O-O hxg3 hxg3 Qd6 Re1 O-O-O Nc3 d4 Ne4 Nxe4 Rxe4 Qc5 Qf3 e6 c4 dxc3 Bxc3 Be7 Rc4 Qh5 Qxh5 Rxh5 Bxc6 bxc6 Rxc6 Kb7 Rc4 Bf6 Bxf6 gxf6 Rac1 Rdh8 Rxc7+ Kb6 Kg2 Rh2+ Kf3 Rd8 R1c6+ Kb5 Rc2 Rd3+ Ke2 Rxg3 a4+ Kb4 Rxf7 Rgg2 Rxf6 Rxf2+ Ke3 Re2+ Kd3 Rhf2 Rc4+ Kxb3 Rc3+ Kb4 Rc2 Kxa4 Rf7 a5 Rb7 Re1 Ra2#,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3130.0
True,standard,bullet,outoftime,black,e4 g6 Nc3 d5 exd5 Nf6 Bb5+ c6 dxc6 Nxc6 Bc4 Bg7 Nf3 O-O O-O e5 h3 Bf5 d3 e4 dxe4 Nxe4 Nxe4 Bxe4 Qxd8 Raxd8 c3 Bxf3 gxf3 Rfe8 Be3 Ne5 Be2 Nd3 Bxd3 Rxd3 Rad1 Rxd1 Rxd1 a6 Kf1 b5 a3 Be5 Rd5 h5 Kg2 Re6 Kf1 Bd6 Rd4 f6 Re4 Kf7 Rxe6 Kxe6 Ke2 Kf5 Kd3 g5 Ke2 Ke5 Kf1 Kf5 Ke2 Be5 Kf1 Ke6 Ke2 Kd5 Kd3 Bd6 Bc1 Ke6 b3 Kf5 a4 bxa4 bxa4 Ke5 Be3 Kd5 Bd4 Ke6 Be3 Kf5 Bd4 Kf4 Ke2 Be7 Be3+ Ke5 Kd3 Kd5 c4+ Ke6 Ke4 f5+ Kd3 f4 Bd2 Kf5 Bc3 Bc5 Bd4 Be7 c5 g4 Kc4 g3 fxg3 fxg3 Kd5 g2 Bg1 Kf4 c6 Bd8 Ke6 Kxf3 Kd7 Ba5 c7 Bxc7 Kxc7 Ke2 Kb6 Kf1 Bh2 h4 a5 Kf2 Bg1+ Kxg1 Kxa6 Kh2 Kb7 g1=Q a6 Qg2+,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3458.0
True,standard,bullet,mate,white,e4 g6 Nc3 Bg7 h3 c5 Nf3 Nc6 Bc4 e6 d3 Nge7 Bf4 d5 exd5 exd5 Bb3 O-O O-O Nf5 Nxd5 Nfd4 Nxd4 Nxd4 Ne3 Be6 Bxe6 Nxe6 Bg3 Bxb2 Rb1 Bd4 Rxb7 Qa5 Qf3 Qxa2 Ng4 h5 Nh6+ Kg7 Nxf7 Kg8 Re1 Ng7 Ree7 Rae8 Rxe8 Rxe8 Ng5 Rf8 Qe4 Qa1+ Kh2 Bxf2 Bxf2 Rxf2 Rb8+ Rf8 Qd5+ Ne6 Qxe6+ Kg7 Rxf8 Kxf8 Qf7#,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3133.0
True,standard,bullet,mate,black,e4 g6 h4 d5 exd5 Nf6 h5 Bg7 h6 Bf8 c4 c6 dxc6 Nxc6 Nc3 e5 d3 Bf5 Bg5 Bb4 Qa4 O-O Nf3 e4 dxe4 Bxe4 Be2 Bxf3 gxf3 Re8 Kf1 Bxc3 bxc3 Qd6 Re1 Qe5 Be3 Qf5 Qb5 Ne5 f4 Ned7 Qxf5 gxf5 Rg1+ Kf8 Bf3 Rac8 Bxb7 Rxc4 Ba6 Rxc3 Bb5 Re6 a4 a6 Be2 Rcxe3 fxe3 Rxe3 Rb1 Re4 Bxa6 Rxf4+ Ke2 Rxa4 Bb5 Re4+ Kd3 Ne5+ Kc3 Nd5+ Kc2 Re3 Rbe1 Nb4+ Kb2 Rxe1 Rxe1 Ned3+ Bxd3 Nxd3+ Kb3 Nxe1 Kc3 Nf3 Kd3 Ke7 Ke3 Ne5 Kf4 Kf6 Kg3 Ng6 Kf3 Kg5 Kg3 Kxh6 Kf3 Kg5 Kg2 h5 Kf3 h4 Kg2 Kg4 Kh2 f4 Kg2 Kf5 Kh2 Ke4 Kg2 f3+ Kh2 Ke3 Kg1 f2+ Kf1 Ne5 Kg2 Ke2 Kh2 f6 Kg2 f1=Q+ Kh2 Nf3#,food-drink.tomato,fritzi_2003,,mraquariyaz67,GM,3455.0
True,standard,bullet,outoftime,white,b3 d5 Bb2 Bg4 Nf3 Bxf3 exf3 Nf6 g3 Nc6 Bg2 e5 O-O Bc5 f4 e4 d3 O-O dxe4 dxe4 Nc3 Re8 Qe2 Bd4 Rad1 Qe7 Nd5 Nxd5 Bxd4 Nxd4 Rxd4 Nf6 Re1 c5 Rc4 b5 Rc3 Rad8 Re3 c4 Bxe4 Qc5 bxc4 bxc4 Bf3 Rf8 Re5 Qb4 Qe3 Qa4 h4 h6 h5 Qxa2 Re2 Qa1+ Kg2 a5 g4 a4 g5 hxg5 fxg5 Nh7 g6 Nf6 h6 gxh6 Qxh6 fxg6 Qxg6+ Kh8 Rh5+ Nxh5 Qxh5+ Kg8 Bd5+ Rxd5 Qxd5+ Kh8 Qh5+ Kg8 Re4 Rf7 Rg4+ Rg7 Qe8+ Kh7 Qe4+ Kg8 Qxc4+ Kh8 Qc8+ Kh7 Qf5+ Kg8 Rxg7+ Qxg7+ Kf1 a3 Qc8+,smileys.disguised-face,mraquariyaz67,,Fritzi_2003,,3136.0
