rated,variant,speed,status,winner,moves,players.white.rating,players.white.ratingDiff,players.black.user.patron,players.black.user.patronColor,players.black.user.id,clock.totalTime
True,kingOfTheHill,bullet,variantEnd,white,d4 d5 c3 c6 Nf3 Nf6 g3 Bf5 Bg2 e6 Ne5 Be4 f4 Nbd7 Bxe4 Nxe4 Nd2 Ndf6 Nxe4 Nxe4 Qc2 f6 Nf3 Bd6 Nd2 f5 Nf3 O-O e3 Qe8 O-O Qh5 c4 h6 b3 g5 c5 Bc7 Ne5 Bxe5 dxe5 Rf7 Kg2 Rg7 Qd1 Qg6 Qf3 Kh7 Re1 Rag8 Kf1 h5 Ke2 Qh6 Kd3 Nxc5+ Kd4#,2347.0,65.0,True,10.0,pap-g,30.0
True,standard,rapid,resign,white,e4 c5 Nf3 d6 Bb5+ Bd7 a4 Nc6 O-O Nf6 Re1 e5 d3 Be7 Bg5 O-O Bxf6 Bxf6 Nc3 Bg5 Nd5 Be6 Bc4 Bh6 c3 Ne7 Qb3 Rb8 d4 Bg4 Qd1 cxd4 cxd4 Rc8 Bb3 Nc6 dxe5 Nxe5 Kh1 Kh8 Ne3 Bxf3 gxf3 Qh4 Nf5 Qxf2 Rf1 Qxb2 Rb1 Qd2 Qxd2 Bxd2 f4 Ng6 Nxd6 Rc7 Nb5 Re7 f5 Nh4 Rbd1 a6 Nd6 Bb4 e5 f6 e6 Bxd6 Rxd6 g6 fxg6 Nxg6 a5 Kg7 Bd5 f5 Rb1 Nf4 Bxb7 Rxe6 Rxe6 Nxe6 Bxa6 Ra8 Bc4 Nd4 a6 Ra7 Rb7+ Rxb7 axb7 Nc6 Bb5 Nb8 Kg2 Kf6 Kf3 Ke5 h4 Kd6 Kf4 Kc7 Kxf5 Kxb7 h5 Kc7 h6 Nd7 Ke6 Nc5+ Kd5 Nd7 Ke6 Nc5+ Kf7 Ne4 Bd3 Ng5+ Kf6 Nf3 Bxh7 Kd6 Bf5,2919.0,4.0,,,zee-egel,480.0
True,standard,rapid,draw,,e4 c6 d4 d5 Nd2 a6 c3 h6 Bd3 Qc7 Ne2 Bg4 h3 dxe4 Nxe4 Bh5 O-O Nd7 Qc2 Bxe2 Qxe2 Ngf6 Qf3 Nxe4 Bxe4 e6 Re1 Bd6 Bd2 Nf6 Bc2 Qa5 Re2 Qh5 g4 Qd5 Kg2 O-O-O Bb3 Qxf3+ Kxf3 Nd5 Rae1 h5 g5 g6 h4 Ne7 Bc2 Rd7 Bf4 Kc7 Be5 Bxe5 Rxe5 Rhd8 a4 Nd5 Kg3 Kb6 Bb3 Ne7 Bc2 a5 R1e3 Nd5 Rf3 Rc7 Be4 Rdd7 Kg2 Rd6 Kg3 Rdd7 Kg2 c5 Bxd5 exd5 Rf6+ Rc6 Re8 Rxf6 gxf6 Rd6 dxc5+ Kxc5 Re7 Rxf6 Rxb7 Rf4 Rb5+ Kc6 Rxa5 Rxh4 Ra7 Rg4+ Kf3 f5 a5 h4 Rg7 h3 a6 Rh4 a7 Rh8 Rxg6+ Kb7 Rh6 Re8 Rh7+ Ka8 Kf4 Re2 Kxf5 Rxf2+ Ke5 Rxb2 Kxd5 Rb5+ Kc6 Rb3 Rxh3 Kxa7 Kc5 Rb8 Kc4 Rc8+ Kb4 Rb8+ Kc4 Rf8 Kd3 Kb6 c4 Kc5 Kc3 Kc6 Rd3 Ra8 Rd5 Ra3+ Kd4 Ra1 Rc5+ Kd6 Rd5+ Ke6 Rc5 Rd1+ Kc3 Kd6 Rd5+ Rxd5 cxd5 Kxd5,2560.0,4.0,True,10.0,pap-g,480.0
True,standard,bullet,mate,white,e4 d5 Nc3 d4 Nce2 c5 Ng3 Nc6 Bb5 e5 Nf3 Bd6 O-O Ne7 d3 O-O Nh4 Ng6 Nhf5 Bc7 Nh5 Bxf5 exf5 Nf4 Bxf4 exf4 Bc4 Ne5 Re1 Qg5 g3 f3 Rxe5 Bxe5 Qxf3 Rfe8 h4 Qh6 Re1 Re7 Re4 Rae8 Kg2 Qd6 Rg4 g6 fxg6 hxg6 Nf4 Bxf4 Rxf4 Rf8 Rf6 Qe5 Rxg6+ Kh7 Rg5 Qd6 Rh5+ Kg7 Qg4+ Qg6 Rg5 Rfe8 Rxg6+ fxg6 h5 Kf6 Qxg6+ Ke5 f4#,3109.0,4.0,,,kg-monster,60.0
True,standard,bullet,mate,white,e4 c6 Nf3 d5 d3 dxe4 dxe4 Qxd1+ Kxd1 Nd7 Nfd2 g6 f3 Bh6 a4 a5 Nc4 Bxc1 Kxc1 Ngf6 Nbd2 Nc5 Ra3 Nfd7 Nb3 Nxb3+ Rxb3 e5 Rc3 Ke7 Be2 Rd8 Rd1 Re8 Nd6 Rd8 Nc4 Ke8 Rcd3 Ke7 Nxe5 f6 Nc4 Re8 Nd6 Rd8 R3d2 Ne5 b3 Nf7 Nxf7 Rxd2 Rxd2 Kxf7 Rd8 b6 Bc4+ Ke7 Rh8 h5 Rg8 g5 Rh8 h4 g3 hxg3 hxg3 Bb7 Rh7+ Kd6 Rxb7 Kc5 Rf7 b5 axb5 cxb5 Bd5 Ra6 Rc7+ Kd4 Kd2 a4 f4 gxf4 gxf4 b4 Rc4#,3104.0,5.0,,,shuriks91,60.0
True,standard,bullet,outoftime,black,g3 g6 Bg2 Bg7 f4 Nf6 Nf3 O-O O-O d5 d3 c5 Nc3 d4 Ne4 Nbd7 e3 dxe3 Bxe3 Qc7 h3 b6 Ne5 Bb7 Ng4 Nd5 Bf2 f5 Ng5 fxg4 Ne6 Qd6 Nxf8 Rxf8 hxg4 e5 f5 Bc6 Qd2 gxf5 gxf5 Rxf5 Be4 Bh6 Qe2 Rg5 Be1 N7f6 Bg2 Rg6 Kh1 Bg5 Rf5 Bd7 Rxe5 Bg4 Rxd5 Qf8 Bf3 Qh6+ Kg1 Be3+ Bf2 Bxf3 Qxf3 Bxf2+ Kxf2 Nxd5 Qxd5+ Kh8 Rh1 Rg8 Rxh6 Rf8+ Kg2 Kg7 Qe5+ Rf6 Qxf6+ Kg8 Rxh7 Kxh7 Qg5 Kh8 g4 Kh7 Qh5+ Kg7 g5 Kf8 g6 Ke7 Qh7+ Kd6 g7 Kc6,2962.0,-3.0,True,10.0,pap-g,60.0
True,standard,bullet,resign,white,e4 e6 Nf3 d5 Nc3 d4 Ne2 c5 b4 Nc6 bxc5 Bxc5 Ng3 Nge7 Bb5 O-O O-O e5 Bc4 h6 d3 Kh8 Nh4 Qd6 Qh5 Qf6 f4 Be6 Bb3 Bxb3 axb3 Ng6 Nhf5 Rfe8 Bd2 Bf8 fxe5 Qxe5 Rf2 Rac8 Raf1 Rc7 Qg4 Kg8 Nh5 Nb4 Nf4 Nxc2 Nxg6 fxg6 Qxg6 Re6 Nxh6+,3094.0,5.0,,,emirsharshenbek,60.0
True,kingOfTheHill,bullet,outoftime,white,e4 c5 Nf3 Nc6 Bb5 e6 O-O Nge7 Re1 a6 Bf1 b5 a4 b4 c3 Bb7 d4 d6 d5 Ne5 Nxe5 dxe5 c4 exd5 exd5 f6 Nd2 Ng6 Ne4 Qc7 Qh5 O-O-O Be3 f5 Qxf5+ Kb8 Rad1 Bd6 g3 Rhf8 Qg5 Qf7 Bh3 h6 Qh5 Nf4 Qxf7 Nxh3+ Kg2 Rxf7 Kxh3 Bc8+ Kg2 Kc7 f3 Rdf8 Rf1 g5 g4 Bd7 b3 a5 Rf2 Be7 d6+ Kc6 dxe7 Rxe7 Rd6+ Kc7 Rfd2 Be6 Bxc5 Bg8 Bb6+ Kb7 Nc5+,2482.0,3.0,,,shance,60.0
True,kingOfTheHill,bullet,variantEnd,black,d4 d5 c3 c6 Nf3 Nf6 Bf4 Bf5 e3 Nbd7 Bd3 Bg6 Bxg6 hxg6 Nbd2 e6 Ne5 Nxe5 Bxe5 Bd6 Bxd6 Qxd6 f4 g5 g3 gxf4 gxf4 g5 Qf3 gxf4 exf4 Rh4 Rf1 O-O-O Rf2 Rg8 Kd1 Rgg4 f5 Rf4 Qg3 Rhg4 Qe3 Rxf5 Rxf5 exf5 Kc2 Rg2 Re1 Ne4 Re2 Qxh2 Kd3 Rxe2 Qxe2 Qxe2+ Kxe2 Nxd2 Kxd2 Kd7 Ke3 Ke6 Kf4 b5 b4 a6 a3 Kf6 Kf3 Kg5 Kg3 f4+ Kf3 Kf5 Ke2 Ke4#,2220.0,-2.0,True,10.0,pap-g,60.0
True,kingOfTheHill,bullet,mate,black,f4 c6 Nf3 d5 g3 Nf6 Bg2 Bg4 O-O Nbd7 d3 e6 Qe1 Bc5+ Kh1 h5 h3 Qc7 e4 dxe4 dxe4 e5 hxg4 hxg4+ Nh4 g5 fxg5 Nh5 Be3 Nf4 gxf4 Bxe3 Qxe3 Rxh4+ Kg1 O-O-O f5 Rdh8 Nc3 Nb6 Rad1 Nc4 Qg3 Qb6+ Rf2 Nxb2 Rb1 Qb4 Nd1 Qe1+ Bf1 Rh1+ Kg2 Qxe4+ Rf3 R8h2+ Qxh2 Qxf3#,2240.0,-3.0,True,10.0,pap-g,60.0
True,horde,bullet,outoftime,white,a5 d6 h5 dxc5 bxc5 c6 b4 cxb5 cxb5 a6 b6 e6 fxe6 fxe6 e5 h6 e4 hxg5 e3 gxf4 exf4 Ne7 e3 Nec6 h4 Bd7 g5 Kf7 g4 Qe8 g3 Kg8 h3 Be7 g6 Bd8 g5 Nxa5 bxa5 Nc6 b4 Nxa5 bxa5 Ba4 b3 Qb5 c4 Qxa5 b4 Bxc2 bxa5 Bxd1 f5 Bxf3 g2 Bxh5 g4 exf5 exf5 Bxg4 hxg4 Rxh4 f6 Rxg4 f4 gxf6 exf6 Bxf6 gxf6 Rxg6 e4 Rxf6 e5 Rxf4 g3 Rxd4 f3 Rxd3 f4 Rxg3 f5 Rg4 e6 Rf4 f6 Rxf6 e7 Re6 e8=Q+ Rexe8 d4 Red8 d5 Rd6 c6 Rxc6 dxc6 bxc6 b7 Rb8 c5 Rxb7 c3 Rc7 c4 Rb7 a4 Rb8 a3 Rb7 a2 Rb8 h3 Rb7 h4,2268.0,7.0,,,eagledenis,30.0
True,horde,bullet,variantEnd,black,d5 h5 g6 a5 gxf7+ Kxf7 g5 Ke8 b6 cxb6 f6 exf6 cxb6 fxg5 b5 gxh4 g4 hxg4 fxg4 d6 e5 dxe5 fxe5 Qxb6 e6 Qd8 c5 Bxe6 c6 bxc6 dxe6 cxb5 e7 Bxe7 g3 bxa4 gxh4 axb3 cxb3 a4 b4 Bxh4 c4 Be7 e4 Nd7 c5 Ngf6 c6 Nb6 g5 Nxe4 b3 Bxg5 bxa4 Nxd2 h4 Nxa4 hxg5 Qxg5 b5 Qxb5 b3 Qxc6 exd2 Qxh1 c3 Qxg1 bxa4 Qxf1 c4 Qxd1 c5 Qxd2 d4 Qxe2 c6 Qc4 c7 Qxc7 h4 Qd6 h5 Qxd4 h6 Rxh6 f4 Rf6 f5 Rxf5 a5 Rfxa5 a4 Rxa4 a3 Rxa3 a2 Rxa2#,2241.0,-5.0,True,10.0,pap-g,30.0
True,horde,bullet,outoftime,black,d5 a5 d4 h5 e5 Rh7 e4 Rh8 f6 exf6 exf6 gxf6 gxf6 Nxf6 e5 hxg4 exf6 gxh3 e4 Qxf6 e3 hxg2 hxg2 Rxh4 gxh4 Qxh4 c6 Qh8 cxb7 Bxb7 c5 c6 bxc6 dxc6 d6 Nd7 e5 f6 c4 fxe5 dxe5 Nxe5 fxe5 Qxe5 d4 Qf6 d3 Bxd6 cxd6 Qxd6 c5 Qe7 c4 axb4 c3 bxc3 bxc3 Bc8 b2 Bf5 e4 Be6 d5 cxd5 cxd5 Bd7 d4 Bxa4 d6 Bc6 dxe7 Kxe7 d5 Kd7 d6 Bd5 e5 Be6 c4 Kc6 b4 Kd7 b5 Rb8 c6+ Kc8 c5 Rxb5 d7+ Kd8 c7+ Kxc7 f4 Kd8 f5 Rxc5,2010.0,-2.0,True,10.0,pap-g,30.0
True,horde,bullet,outoftime,white,a5 a6 b6 cxb6 cxb6 d6 c5 dxc5 dxc5 Nd7 d4 e5 fxe6 f6 e5 fxe5 exd7+ Bxd7 fxe5 Be7 f4 h6 g6 Bxh4 f3 Be7 e4 Bf8 f5 Ne7 h4 Rc8 h5 Nc6 h4 Qe7 f4 Qd8 f3 Be7 e3 Bxh4 h2 Be7 c4 O-O d5 Nb8 d4 Qe8 d3 Qd8 c3 Qe8 h3 Qd8 e2 Qe8 c2 Qd8 a4 Bh4 b5 Bxg3 e6 Bxe6 d6 Bxf5 gxf5 Nd7 e5 Nxe5 dxe5 Bxf4 exf4 Rxf5 e4 Rxf4 e6 Qe8 d4 Qxe6 d5 Qd7 e5 Qd8 g4 Rf5 g5 Rxe5 gxh6 gxh6 g7 Rxd5 d7 Rd6 c6 Rxd7 c5 Rcc7 b4 Rxc6 c4 Rxc5 b3 Rxc4 a3 Rxb4 c3 Rxa4 f4 Rxa3 f5,2250.0,8.0,,,xtc15,30.0
True,threeCheck,bullet,variantEnd,white,e4 e6 Nf3 Nc6 c3 Nf6 e5 Ne4 d4 d5 Bd3 f5 h4 Be7 Bf4 g6 Nbd2 Bd7 Qc2 a5 a4 b6 Nf1 Qc8 g3 Qb7 Qe2 Na7 Ba6 Qb8 Ne3 b5 axb5 Nxb5 Bxb5 Bxb5 Qc2 Qb6 Ng5 a4 Nxe4 dxe4 Bg5 Bd3 Qd2 Bxg5 hxg5 Qb3 Ra3 Qb5 f4 exf3 Kf2 Be4 c4 Qb6 b4 axb3 Rxa8+ Bxa8 Ra1 O-O Rb1 Rb8 Qc3 Be4 Rb2 c5 d5 Qb4 Qxb4 Rxb4 dxe6 Bc2 e7 Kf7 e8=Q+ Kxe8 Nd5 Kd7 e6#,2339.0,8.0,,,rabahtech,60.0
True,threeCheck,bullet,variantEnd,white,e4 c6 Nc3 d6 Bc4 e6 Nf3 d5 exd5 exd5 Qe2+ Be7 Nxd5 Kf8 Nxe7 Nxe7 Bxf7 Bg4 Bb3 Ng6 O-O Nf4 Qe4 Qf6 Qb4+ c5 Qxc5#,2376.0,5.0,True,10.0,pap-g,60.0
True,threeCheck,bullet,outoftime,white,e4 e6 Nf3 Nc6 c3 Nf6 e5 Ne4 d4 d5 Bd3 f5 O-O Be7 Nbd2 O-O Re1 Qe8 Nf1 Qg6 Ng3 Bd7 Bf4 Kh8 h4 Qg4 Qc1 Bxh4 Nxh4 Qxh4 Qe3 Qg4 Qf3 Qxf3 gxf3 Nxg3 fxg3 Ne7 Kf2 Ng6 Rh1 Kg8 Bg5 f4 gxf4,2337.0,9.0,,,rabahtech,60.0
True,threeCheck,bullet,variantEnd,white,d4 c6 Nc3 d6 Nf3 Bg4 h3 Bh5 e3 e6 Bd3 Nd7 Bd2 Ngf6 e4 e5 dxe5 Nxe5 Be2 Bxf3 Bxf3 Nxf3+ Qxf3 Be7 O-O-O O-O Qg3 Nd7 Qxg7+ Kxg7 Bh6+ Kxh6 Rxd6#,2205.0,8.0,True,10.0,pap-g,60.0
True,chess960,bullet,outoftime,black,e4 e5 Nc3 Ne6 Nf3 b6 d3 f6 O-O c6 Ne2 d5 b3 d4 c4 c5 Ng3 g5 Bc2 Ne7 Nf5 Nxf5 exf5 Nf4 Nd2 Bxg2 Ne4 Qxf5 f3 Qh3 Rf2 Bxf3 Qd2 g4 Ng3 h5 Rxf3 gxf3 Qf2 h4 Ne4 Rg8+ Kh1 Rg2,2175.0,-2.0,True,10.0,pap-g,30.0
True,chess960,bullet,outoftime,white,b3 Nf6 Bb2 e5 Nf3 d6 d4 c5 dxc5 dxc5 e4 Ng6 Ng3 O-O O-O Be6 Rd1 b6 Ng5 Rd8 Nxe6 fxe6 Qc1 Qc7 Qe3 Rxd1+ Rxd1 Rd8 Qe1 Nf4 Nf1 g6 g3 Nh3+ Kg2 Ng5 f3 Nf7 Ne3 Bg7 Nc4 b5 Ne3 Rxd1 Qxd1 Qd6 Qxd6 Nxd6 Bxe5 Nfe8 Bxg7 Kxg7 Kf2 Kf6 Ke2 e5 Nd5+ Ke6 c3 c4 b4 Nf6 f4 Nxd5 exd5+ Kf5 fxe5 Kxe5 Kf3 Nf5 Kg4 h6 Kh3 Nd6 Kg2 Kf5 g4+ Ke5 h4 Kf4 h5 gxh5 g5 Kxg5 Kf2 Kf6 Ke2,2511.0,2.0,,,sh1r0saki,30.0
True,chess960,bullet,outoftime,white,d3 f5 c4 Ngf6 Bf4 d6 h3 e5 Be3 a5 Bc2 a4 O-O-O f4 Bd2 Ba7 e3 g5 g3 Nd7 Ngf3 h6 exf4 gxf4 gxf4 exf4 d4 a3 b4 Ndf6 Bc3 Ng7 d5 Bf5 Nd3 O-O-O Re1 Kb8 Nd4 Bc8 Nxf4 Ngh5 Ng6 Qf7 Nxh8 Rxh8 Rg1 Nf4 h4 Rf8 Rg3 N6h5 Rf3 Bg4 Rfe3 Bc8 Kb1 Rg8 Qh1 Qf8 Qe4 Ng2 Qe7 Nxe1 Qxf8 Rxf8 Rxe1 Nf4 Re3 Ng2 Bd1 Nxe3 fxe3 Rf1 Kc2 Rh1 Kd3 Rh2 Bb3 Bh3 Ne2 Bf1 Bd1 Bxe2+ Bxe2 Rxh4 Bd4 Rh3 Bxa7+ Kxa7 c5 Kb8 cxd6 Rg3 d7 Rg8 e4 Rd8 Bg4 c6 d6 Rxd7 e5 Rxd6+ exd6 b6 d7 Kb7 Ke4 Ka6 Bf5 Kb5 Ke5 Kxb4 Ke6,2223.0,37.0,True,10.0,pap-g,60.0
True,standard,blitz,resign,white,e4 c5 Nf3 d6 Nc3 Nf6 Bc4 g6 e5 dxe5 Nxe5 e6 Qf3 Bg7 Bb5+ Nbd7 Nxd7 Nxd7 d3 O-O a4 Ne5 Qf4 a6 Bc4 Nxc4 Qxc4 b5 Qe4 Rb8 axb5 Bb7 Qg4 h5 Qh3 axb5 O-O Bc6 Re1 e5 Ne4 c4 Bg5 Qc8 Qh4 cxd3 cxd3 Qe6 Nf6+ Kh8 d4 Ra8 Rad1 Bb7 Rxe5 Qb3 Rde1 Ra2 Bc1 Ra1 Rxh5+,2806.0,1.0,,,c4_sicilian,300.0
True,standard,blitz,draw,,d4 d6 Nf3 Nf6 Bg5 Ne4 Bf4 Bf5 Nbd2 Nd7 e3 Ndf6 h3 h6 Bd3 Qd7 Nxe4 Bxe4 Bxe4 Nxe4 Bh2 e6 Qd3 f5 Nd2 Qc6 Nxe4 fxe4 Qb3 d5 Rc1 b5 O-O a5 c3 a4 Qc2 Bd6 f3 Bxh2+ Kxh2 Qd6+ Kg1 Qg3 fxe4 Qxe3+ Kh1 O-O-O exd5 exd5 Rce1 Qg3 Qf5+ Kb7 Qf3 Qxf3 Rxf3 Rhe8 Rfe3 Rxe3 Rxe3 a3 b4 Rf8 Kg1 Rf6 Re5 Kc6 Re3 g5 Re2 Kd7 Re5 Kd6 Re3 Kd7 Re5 Kd6 Re3 Kd7 Re5,2622.0,2.0,True,10.0,pap-g,300.0
True,standard,blitz,resign,white,e4 Nf6 Nc3 d5 exd5 Nxd5 Bc4 Nxc3 Qf3 Nd5 Bxd5 e6 Bxb7 Bxb7 Qxb7 Qd5 Qc8+ Qd8 Qxd8+ Kxd8 Nf3 Bd6 d4 Ke7 c3 Nd7 O-O c5 Be3 cxd4 Bxd4 f6 Rfe1 e5 c4 Kf7 b3 exd4 Nxd4 Be5 Rad1 Bxd4 Rxd4 Ne5 f4 Ng6 Rd7+ Kf8 g3 Re8 Rxe8+ Kxe8 Rxa7 Rf8 Rxg7 Rf7 Rxf7 Kxf7 Kf2 Ke6 Ke3 f5 Kd4 h5 b4 h4 a4 hxg3 hxg3 Ne7 b5 Nc8 a5 Kd6 c5+ Ke6 a6 Na7 Kc4 Kd7 b6 Nc6 a7 Na5+ Kb5,2808.0,1.0,,,gm_sekharumel,300.0
True,standard,blitz,resign,white,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 Nd4 Be2 d6 d3 c5 Bg5 Be7 Nd2 h6 Bh4 a6 O-O b5 Bxf6 Bxf6 Nd5 O-O c3 Ne6 a4 Bb7 Ne3 Rc8 axb5 axb5 Bg4 Re8 Qb3 Bc6 Ra6 Bg5 Nf3 Bf6 Rfa1 c4 dxc4 bxc4 Qc2 Nc5 Bxc8 Bxe4 Qd1 Qxc8 Rxd6 Bd3 Rxf6 gxf6 Nd2 Kh7 Ndxc4 Rg8 Qf3 Be4 Qxf6 Bxg2 Nxg2 Qh3 Ne3 Nd3 Qxf7+ Rg7 Qf5+ Qxf5 Nxf5 Rf7 Nge3,2808.0,0.0,,,ninja790,300.0
True,standard,blitz,resign,black,Nf3 d6 d4 Nf6 c4 g6 Nc3 Bg7 e4 Bg4 Be2 Bxf3 Bxf3 e5 d5 h5 h4 Bh6 Bxh6 Rxh6 Qd2 Rh7 g3 Nbd7 O-O a5 b3 Nc5 Rab1 Kf8 Qe3 Kg8 Rfc1 Qf8 Be2 Ne8 f4 Qe7 f5 gxf5 Rf1 f4 gxf4 Rg7+,2667.0,-5.0,True,10.0,pap-g,300.0
True,standard,blitz,resign,white,e4 d5 Nc3 dxe4 Nxe4 Nd7 Nf3 Ngf6 Qe2 Nxe4 Qxe4 Nf6 Qa4+ Bd7 Qb3 Bc6 Ne5 e6 Nxc6 bxc6 Qb7 Bd6 Qxc6+ Ke7 Be2 Rb8 O-O Rb6 Qf3 Qd7 d4 Rhb8 c3 a5 a4 Nd5 Bb5 c6 Bd3 Kf8 Bxh7 g6 Bxg6,2803.0,1.0,,,shefer_aleksandr,300.0
True,standard,blitz,resign,black,d4 d6 c4 e5 Nf3 e4 Nfd2 f5 e3 Nf6 Nc3 c5 f3 Nc6 d5 Ne5 fxe4 fxe4 Ndxe4 Nxe4 Nxe4 Qh4+ Ng3 Be7 Be2 O-O Bf3 Bg4 O-O Rf7 Bxg4 Nxg4 h3 Qxg3 hxg4 Rxf1+ Qxf1 Rf8 Qe2 Bf6 Qf3 Qe1+ Qf1 Qxf1+ Kxf1 Bxb2+,2262.0,-1.0,True,10.0,pap-g,300.0
True,standard,blitz,resign,black,d4 d6 c4 e5 Nf3 e4 Nfd2 f5 Nc3 Nf6 e3 c5 a3 Nc6 d5 Ne5 b4 b6 Qc2 g6 Bb2 Bg7 Be2 O-O b5 a6 O-O-O axb5 Nxb5 Ba6 f4 Neg4 Bxg4 Nxg4 Rde1 Bxb2+ Qxb2 Nf2 Kc2 Nd3 Qc3 Bxb5 cxb5 Nxe1+ Rxe1 Qh4 Re2 Ra4 Nc4 Rfa8 Nxb6 Rxa3 Nxa8 Rxc3+ Kxc3 Qf6+ Kb3 Qa1 Ra2 c4+ Ka3 Qc3+ Ka4 Qb3+ Ka5 Qxa2+,2343.0,-1.0,True,10.0,pap-g,300.0
True,standard,blitz,resign,white,e4 e6 Nc3 d5 Nf3 d4 Ne2 c5 b4 cxb4 Nexd4 Nc6 Nxc6 bxc6 Bb2 Nf6 Bd3 c5 Qe2 Be7 Ne5 O-O Nc6 Qc7 Nxe7+ Qxe7 Bc4 Bb7 d3 a5 O-O e5 f4 exf4 Rxf4 Nd7 Qh5 g6 Qh6 Ne5 Rh4,2801.0,0.0,,,mister_ix,300.0
True,standard,blitz,resign,black,d4 d5 Nf3 Nf6 Bf4 c5 e3 Qb6 Qc1 Nc6 c3 cxd4 exd4 Bf5 Nbd2 Rc8 Be2 Nb4 O-O Nd3 Bxd3 Bxd3 Re1 e6 Ne5 Bf5 Nf1 h6 Ne3 Bh7 a4 a5 f3 Be7 g4 Nd7 Nxd7 Kxd7 Qd2 Qb3 Bg3 g5 Re2 Bg6 Rae1 Bd6 Bxd6 Kxd6 h4 Qxa4 h5 Bh7 f4 gxf4 Ng2 Qd7 Qxf4+ Kc6 Ne3 Be4 c4 Kb6 c5+ Ka7 Ra1 b6 b4 Qc7 Rea2 Qxf4,2557.0,-3.0,True,10.0,pap-g,300.0
True,standard,blitz,mate,white,e4 e5 Bc4 h6 d4 Nf6 dxe5 Nxe4 Nf3 d6 Qd5 Nc5 Qxf7#,2798.0,0.0,,,sevacheckmate,300.0
True,standard,blitz,resign,black,d4 f5 Nf3 Nf6 e3 g6 c4 Bg7 Bd3 O-O Nc3 d6 O-O Nbd7 b3 e5 dxe5 dxe5 Be2 e4 Nd4 Ne5 Bb2 a6 f4 exf3 Nxf3 Qe7 Re1 Rd8 Qc2 Nfg4 Nd5 Qd6 h3 Nxf3+ Bxf3 Qh2+ Kf1 Bxb2 Qxb2 Ne5 Qe2 Be6 Nxc7 Nxf3 Nxe6 Rd2 Qxd2 Qg1+ Ke2 Qxg2+,1957.0,0.0,True,10.0,pap-g,300.0
True,standard,blitz,draw,,e4 e5 Bc4 Nf6 d3 d5 exd5 Nxd5 Nf3 Nc6 O-O Nb6 Bb5 Bd6 Nxe5 Bxe5 Re1 Qd5 Nc3 Qd6 Bxc6+ bxc6 d4 O-O dxe5 Qxd1 Rxd1 Bf5 Bg5 Bxc2 Rd2 Bf5 b3 h6 Bh4 g5 Bg3 Rfd8 Rad1 Rxd2 Rxd2 Kf8 f3 Ke7 Bf2 Rd8 Rxd8 Kxd8 g4 Bg6 Bc5 h5 Kf2 a6 Ke3 Nd5+ Kd4 Nxc3 Kxc3 Kd7 Be3 Ke6 Kd4 hxg4 fxg4 f6 exf6 Kxf6 Bf2 Bb1 a3 Bc2 b4 Bd1 h3 Be2 Kc5 Bf1 h4 Be2 Kxc6 Bxg4 Kxc7 gxh4 Bxh4+ Kf5 Kb6 Be2 Be7 Ke4 a4 Kd5 Bc5 Ke4 b5 axb5 a5 b4 Bxb4 Kd5 Bd6 Kxd6 a6 Bxa6,2804.0,-6.0,,,karl097,300.0
True,horde,bullet,variantEnd,black,a5 e6 h5 exf5 gxf5 d6 g4 dxc5 bxc5 c6 b4 b6 a4 bxa5 a3 a6 b6 axb4 axb4 a5 b5 cxb5 cxb5 Nd7 c4 Bxc5 c3 Nxb6 b3 Be7 h4 Bd7 a3 Nxa4 bxa4 Bxa3 b2 Qe7 e5 Rc8 e4 Rc7 e3 Qd8 g3 Be7 h3 Qc8 b3 Bf8 c2 Qd8 e2 Qe7 c5 Rxc5 dxc5 Qxc5 d4 Qa3 c4 Qc1 c5 Qxd2 c6 Bxc6 bxc6 Qxd1 c4 Qxb3 c5 Qxa4 d5 Bxc5 h6 gxh6 f6 Nxf6 gxf6 Bf8 f5 Qc4 f4 a4 e6 a3 e5 a2 g5 hxg5 hxg5 a1=Q exf7+ Kxf7 e6+ Ke8 f7+ Kd8 f6 Qxd5 f5 Qxf5 e7+ Bxe7 fxe7+ Kxe7 f4 Qxf7 g4 Qe8 g3 Qxc6 f3 Kf8 f5 Qxh1 e4 Qxh3 e5 Qxg3 e6 Qxe6 f6 Qxf6 g6 Qxg6 f4 Qxf4 e4 Qfxg4 e5 Q4e4 e6 Qexe6#,2255.0,-5.0,,,yanakandratsenka,60.0
True,chess960,bullet,resign,black,g3 b5 Nf3 g6 Bg2 Nf6 O-O Bg7 d4 O-O b3 Nb6 Bb2 d6 Nd3 a5 Nf4 Ne4 Nd2 Nxd2 Rxd2 Bh6 Rfd1 Bxg2 Kxg2 Bxf4 gxf4 Nd5 e3 b4 Qc1 Qc8 c4 bxc3 Bxc3 Qg4+ Kf1 Ra8 Qc2 Qf3 Qd3 Rfb8 e4 Qh1+ Ke2 Nxf4+,2266.0,-2.0,True,10.0,pap-g,60.0
