rated,variant,speed,status,winner,moves,players.white.user.id,players.white.rating,players.black.user.title,players.black.user.patron,players.black.user.patronColor,clock.increment
True,standard,blitz,mate,white,e4 c6 Nf3 d6 Nc3 Nd7 d4 g6 e5 Bg7 e6 fxe6 Ng5 Ndf6 Bc4 d5 Bd3 Nh6 Qe2 Qd6 O-O Nf7 Nxf7 Kxf7 Bg5 Rf8 Rae1 Kg8 Na4 b6 Bh4 Qb4 b3 Qxd4 Bg3 Nh5 c3 Nxg3 hxg3 Qf6 f4 b5 Nc5 Qxc3 Nxe6 Bxe6 Qxe6+ Rf7 Rf3 Qd4+ Kh2 Qf6 Qh3 a6 Re6 Qd4 Rxc6 Rf6 Rc8+ Rxc8 Qxc8+ Bf8 Qb7 e6 Be2 Bc5 Rf1 Qe3 Bg4 h5 Bh3 Qe2 Rc1 Qe3 Qc8+ Bf8 Rf1 d4 Qd7 d3 Rf3 Qc1 Bxe6+ Kh8 Rxd3 h4 Qd4 hxg3+ Kxg3 Bg7 Qd8+ Bf8 Qxf6+ Bg7 Rd8+ Kh7 Qh4+ Bh6 Rh8+ Kxh8 Qxh6#,arm-777777,2795.0,,,,0.0
True,standard,blitz,resign,black,a3 a5 h4 Nf6 g3 e5 Bg2 d5 d4 Nc6 dxe5 Nxe5 Nf3 Nxf3+ exf3 Bc5 O-O O-O Nd2 Qd6 Nb3 Bb6 Kh1 Bf5 c3 c5 Bf4 Qd7 a4 Rfe8 Bg5 c4 Nd4 Bd3 Bxf6 gxf6 Re1 Bxd4 cxd4 Qd6 Qd2 Qb4 Rxe8+ Rxe8 Qh6 Qxb2 Rg1 Re6 Bh3 Qxf2 Bxe6 Qxf3+ Kh2 fxe6 Qd2 Be4 g4 c3 Qe1 c2 g5 f5 g6 Qf4+ Kh3 Qf3+ Kh2 hxg6 Rxg6+ Kf7 Rg1 Qf4+ Kh3 Bf3 h5 Bg4+ Kh4 Bd1+ Kh3 c1=Q Qxa5 Qce3+,gmmitkov,2584.0,GM,True,1.0,0.0
True,standard,blitz,resign,white,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 d6 c3 f5 d3 Nf6 Bg5 Be7 Bxf6 Bxf6 Bb3 Qe7 Nbd2 Na5 Bd5 c6 Qa4 Qc7 b4 b5 Qxa5 Qd7 Bb3 d5 O-O O-O Rfe1 Kh8 exd5 e4 dxe4 Bxc3 Rac1 Bxd2 Nxd2 fxe4 Nxe4 cxd5 Rcd1 Qa7 Bxd5 Rb8 Nc5 Rb6 Bf3 Rbf6 Qa3 Qb6 Re3 h6 Rde1 Bf5 h4 Qd6 h5 Bh7 Re8 Bg8 Rxf8 Rxf8 Qe3 Bxa2 Ra1 Bc4 Rxa6 Qf6 Rxf6,arm-777777,2783.0,,,,0.0
True,standard,bullet,resign,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 N1c3 a6 Na3 Be6 Nc4 Rb8 Ne3 Nf6 Ned5 Be7 Nxf6+ Bxf6 Be2 O-O O-O h6 Nd5 Bg5 c3 Bxc1 Rxc1 Bxd5 Qxd5 Ne7 Qd3 Qc7 Rfd1 Rfd8 Bf3 Ng6 g3 Nf8 Rd2 Ne6 Rcd1 Rd7 Qe3 Nc5 Bg4 Rdd8 Rd5 b5 Qd2 Nxe4 Qd3 Nf6,torovirgo,2979.0,GM,True,1.0,0.0
True,standard,bullet,outoftime,white,Nf3 g6 h4 Bg7 h5 gxh5 Rxh5 h6 d4 d6 Rh4 Nf6 Nc3 Nc6 e4 Ng4 d5 Nce5 Nxe5 Nxe5 Be2 c6 Rh1 Bd7 Be3 c5 a4 a6 a5 b5 axb6 Qxb6 Ra2 a5 Qa1 Ng4 Bxg4 Bxg4 f3 Bd7 Kf2 h5 Qc1 h4 Ne2 a4 Bg5 c4+ Be3 Qb4 c3 Qb3 Ra3 Qb5 Bd4 f6 Be3 Kf7 Nd4 Qb7 Bf4 Rag8 Rh2 Bf8 Qh1 h3 Ra2 hxg2 Qg1 Rxh2 Bxh2 Bh6 Bg3 f5 exf5 Qxd5 Qxg2 Bg7 Qh3 Bxd4+ cxd4 Qxd4+ Ke2 Rh8 Qg2 c3 bxc3 Bb5+ Ke1 Qxc3+ Qd2 Rh1+ Kf2 Rf1+ Kg2 Qc5 Kh3 Rh1+ Qh2 Qc4 Qxh1 Qxa2 Bh4 Qd5 Qg2 Qxf5+ Qg4 Qe6 Kg3 Qxg4+ fxg4 Bd7 g5 Kg6 Kf4 Bf5 Kg3 e5 Kf2 Be6 Kg2 Bf5 Bg3 d5 Kh2 d4 Bxe5 a3 Bf6 d3 Bc3 d2 Bxd2 a2 Bc3,arm-777777,3303.0,,,,0.0
True,standard,bullet,resign,black,g3 h5 Bg2 h4 g4 d5 h3 c5 d3 d4 e4 Nc6 Nd2 e5 Ne2 Bd6 Nc4 Qc7 Nxd6+ Qxd6 f4 f6 O-O Nge7 b3 Bd7 a4 O-O-O f5 g5 fxg6 Nxg6 Kh2 Rdf8 Ng1 Nd8 Bd2 Ne6 Ne2 Rf7 Kh1 Rhf8 Ng1 Kb8 Nf3 Nef4 Kh2 Rg8 Ng1 Nxg2 Kxg2 Rfg7 Kh2 Ne7 Rf2 Be6 Qf3 Qd7 Rg2 Rg6 Rf1 a6 Qf2 Ka7 Nf3 Rh8 Ng1 Nc6 Nf3 Nb4 Ne1 Na2 Qe2 Rhg8 Rgf2 Nb4 Bxb4 cxb4 Nf3 Bxg4 hxg4 Qxg4 Rg1 Qf4+ Kh1 Rg3 Rxg3 hxg3 Rg2 Rh8+ Kg1 Qc1+ Ne1 Rh3 Qf1 Qe3+,anatolypascua,2990.0,GM,True,1.0,0.0
True,standard,bullet,resign,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 a6 Nxc6 bxc6 Bd3 e5 O-O Nf6 f4 Bc5+ Kh1 d6 f5 h5 Qf3 Ng4 Qg3 Rb8 Nd2 Ne3 Rf3 Ng4 Nb3 Ba7 Bd2 Bd7 Raf1 Nf6 Be3 h4 Qxg7 Rg8 Qxg8+ Nxg8 Bxa7 Ra8 Bf2 a5 Rh3 Rb8 Bxh4 Qc7 a4 Rb4 Be1 Rxa4 Rh8 Kf8 f6 Be6 Bd2 Ke8 Rxg8+ Kd7 Rd1 Qb6 Rf1 Ra2 Bc3 a4 Nd2 Rxb2 Bxb2 Qxb2 Ra8 Qc3 Nb1 Qb4 h4 Bg4 Kh2 d5 Kg3 dxe4 Ba6 e3 Bc8+ Kc7 Bxg4 Kb7 Rc8 Qd4 Be2 Kxc8 Rf3 e4 Na3 exf3 Kxf3 Qxf6+ Kxe3 Qxh4 Nc4 Qe7+ Kd3 Kc7 Bf3 Qd8+ Kc3 Qh8+ Kb4 a3 Ka4 a2 Nb2 a1=Q+,goldenpawn1211,3062.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 d6 d3 e5 Nbd2 Be7 e4 Nf6 g3 O-O Bg2 Nc6 O-O Re8 c3 Bf8 b4 a5 b5 Ne7 c4 Ng6 h3 Be6 Nb1 h6 Nc3 Nd7 Be3 Be7 h4 Bg4 Qd2 Bf8 Nh2 Be6 h5 Ne7 f4 exf4 gxf4 f5 Rae1 Bf7 Nd5 Nxd5 exd5 Bxh5 Bd4 Be7 Bh3 Bf6 Rxe8+ Bxe8 Bf2 Bg6 Nf3 Qe7 Re1 Qf7 Kh2 Re8 Qxa5 Rxe1 Qxe1 b6 d4 Be7 Qe6 Nf8 Qxf7+ Bxf7 a4 g6 Be1 Nd7 a5 bxa5 Bxa5 Bd8 Bf1 Nf8 Bd3 Nd7 Nd2 Kf8 Nb1 Nb6 Nc3 Bf6 Ne2 Ke7 Kg3 Kd7 Kf3 Bg8 Ke3 Bh7 Ng3 h5 Ne2 Bg8 Ng1 Bh7 Nf3 Bg8 Be1 Bf7 Bh4 Bxh4 Nxh4 Ke7 Nf3 Kf6 Ng5 Bxd5 cxd5 Nxd5+ Kf3 h4 Bc4 Nb4 Bf1 d5 Ke3 Nc2+ Kd3 Ne1+ Kd2,arm-777777,3296.0,,,,0.0
True,standard,bullet,resign,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 a6 Nc3 e5 Nf5 d6 Ne3 Nf6 g4 h6 Bg2 Be7 O-O h5 g5 Ng4 h4 Nxe3 Bxe3 Bg4 Qd3 Rc8 Nd5 Be6 Bb6 Qd7 c3 O-O Rfd1 Bxd5 exd5 Nb8 Bh3 Qe8 Bxc8 Qxc8 Qf3 Qg4+ Qxg4 hxg4 Be3 Nd7 a4 f5 gxf6 gxf6 a5 f5 Bg5 Bxg5 hxg5 Nc5 Re1 Nd3 Re2 Kf7 Ra4 Rh8 Rd2 Ne1 Re2 Nf3+ Kg2 Kg6 Rb4 Kxg5 Rxb7 Rh2+,goldenpawn1211,3068.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 Nf6 d3 d5 Nbd2 Nbd7 g3 e5 e4 Bd6 exd5 Nxd5 Bg2 O-O O-O c6 Re1 Re8 Nc4 Bc7 d4 e4 Nfe5 Nxe5 dxe5 b5 Nd6 Bxd6 exd6 Bf5 h4 Qxd6 g4 Bd7 Bxe4 Be6 Bd2 Rad8 Qf3 Nf6 Bf4 Qb4 c3 Qxb2 Bxc6 Bxg4 Qg3 Rxe1+ Rxe1 Be6 Be5 Nh5 Qg5 f6 Qxh5 fxe5 Qxe5 Bxa2 Qe7 Rf8 Qxa7 Qxc3 Qxa2+ Kh8 Qe6 Qd4 Re2 Qxh4 Bg2 b4 Qe7 Qxe7 Rxe7 Rb8 Bd5 b3 Bxb3 h6 Re3 g5 Kg2 Kg7 Bd5 Kf6 Bf3 Kg6 Re6+ Kg7 Bh5 Rb4 Rg6+ Kh7 Rc6 Kg7 Rc7+ Kf6 Rh7 g4 Be8 Kg5 Rh8 Rb2 Rg8+ Kh4 Rf8 g3 Rf4+ Kg5 Kxg3 Rb3+ f3 Rb1 Rg4+ Kf6 Kf4 Rg1 Rxg1,arm-777777,3291.0,,,,0.0
True,standard,bullet,resign,black,e4 c5 Nf3 d5 exd5 Qxd5 Nc3 Qd8 Bc4 e6 O-O Nc6 Re1 Nf6 d3 Be7 a4 O-O Bf4 b6 Qe2 Bb7 Rad1 Re8 h3 Bf8 Qe3 Nd4 Rd2 Bxf3 gxf3 Nf5 Qe2 Bd6 Be3 Nh5 d4 Nf4 Qf1 cxd4 Bxd4 Qg5+ Kh1 Nh5 Ne4 Qf4 Qg2 Nh4 Be3 Nxg2 Bxf4 Bxf4 Kxg2 Bxd2 Nxd2 Rad8 Nb3 Rc8 Bd3 Nf4+ Kg3 Nxd3 cxd3 Red8 Re2 h5 Rc2 Rxc2,goldenpawn1211,3073.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 Nf6 d3 e6 Nbd2 Bc5 e4 Ng4 d4 Bb6 e5 h5 Nc4 d5 Nxb6 axb6 h3 Nh6 g4 c5 c3 Nc6 Bg5 Qc7 Bb5 Bd7 a4 Na7 Bd3 Nc6 gxh5 Ng8 h4 Rxh5 Rg1 Rh7,arm-777777,3286.0,,,,0.0
True,standard,bullet,resign,black,e4 c5 Nf3 Nf6 Nd4 cxd4 Qf3 e5 Bc4 Nc6 d3 d6 g4,goldenpawn1211,3080.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 c5 d3 Nc6 Nbd2 d5 e4 Nf6 exd5 Nxd5 g3 e5 Bg2 Be7 O-O O-O Re1 f6 c3 Be6 d4 cxd4 cxd4 Qd7 dxe5 fxe5 Nxe5 Nxe5 Rxe5 Rad8 Nf3 Bc5 Be3 Nxe3 Qxd7 Rxd7 fxe3 Bd5 Rd1 Rfd8 Ng5 Bxg2 Rxd7 Rxd7 Re8+ Bf8 Kxg2 Re7 Rxe7 Bxe7 Nf3 Kf7 b3 Ke6 e4 Bc5 Kf1 h6 g4 b5 h3 Be3 Ke2 Bc5 a4 bxa4 bxa4 a6 Kd3 Bb6 Kc4 Ba7 Nd4+ Kd6 e5+,arm-777777,3280.0,,,,0.0
True,standard,bullet,outoftime,black,e4 c6 Nf3 d5 Nc3 dxe4 Nxe4 Nf6 Qe2 Nxe4 Qxe4 Qd5 Qf4 Qe6+ Be2 Qg4 Qxg4 Bxg4 h3 Bxf3 Bxf3 e6 d4 Nd7 a4 a5 c3 g6 O-O h5 c4 Bh6 d5 Bxc1 dxc6 Ne5 cxb7 Rb8 Raxc1 Nxf3+ gxf3 Rxb7 c5 Rxb2 c6 Ke7 Rc5 Rc8 Rfc1 Rb6 c7 Rb7 Kg2 Ra7 Kg3 Kd6 Rc6+ Kd7 R1c5 Rcxc7 Rxc7+ Rxc7 Rxa5 Ke7 h4 Rc4 Ra8 Kf6 a5 Ra4 Ra7 Kf5 Rxf7+ Ke5 Ra7 Kf5 f4 Ra3+ f3 Kf6 a6 Ra2 Ra8 Kg7 a7 Ra4 Kf2 Ra3 Ke2 Kh7 Kd2 Kg7 Kc2 Kh7 Kb2 Ra6 Kb3 Kg7 Kb4 Ra1 Kb5 Ra2 Kc6 Ra1 Kb6 Rb1+ Kc7 Ra1 Kd6 Ra6+ Ke5 Kh7 Re8 Rxa7 Kf6 Ra3 Rxe6 Rxf3 Kg5 Rg3+ Kf6 Rg4 f5 gxf5 Kxf5 Rxh4 Kg5 Rh1 Rh6+ Kg7 Rxh5 Rg1+ Kf4 Rb1 Rf5 Kg6 Rg5+ Kh6 Rf5 Rb4+ Ke5 Kg6 Rf6+ Kg7 Rf3 Rb5+ Ke4 Kg6 Re3 Kg5 Kf3 Kf5 Ke2 Rb2+ Kf3 Rb4 Rd3 Rf4+ Ke2 Re4+ Re3 Rh4 Rf3+ Ke4 Re3+ Kd4 Rd3+ Kc4 Re3 Rh2+ Kf3 Rh5 Kf2 Rh8 Rf3 Kd4 Rf4+ Ke5 Rf3 Ke4 Rg3 Kd4 Kg2 Re8 Rg4+ Kd5 Rg3 Re5 Rg7 Re4 Rg3 Kc4 Rf3 Rd4 Kf2 Rd3 Rf4+ Rd4 Rf3 Rd2+ Ke3 Rd4 Rf6 Rd3+ Ke2 Rd5 Rc6+ Kb5 Rd6 Rc5 Rd5 Kc6 Ke3 Rxd5 Kf3 Rc5 Kg3 Rc4 Kh3 Rc3+ Kh2 Rc4 Kg2 Rb4 Kg1 Rb3,goldenpawn1211,3086.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 c5 d3 g6 Nbd2 Nc6 g3 Bg7 Bg2 Nf6 O-O O-O e4 d6 Re1 Bg4 h3 Bxf3 Nxf3 Nd7 a4 Nd4 c3 Nxf3+ Bxf3 Rc8 Bg2 e6 f4 a6 Kh2 h5 h4 Nf6 Bf3 Nd7 Kg2 Re8 Rh1 Nf6 g4 hxg4 Bxg4 Nxg4 Qxg4 d5 e5 Kf8 h5 gxh5 Rxh5 Ke7 Rg5 Bh6 f5 Kd7 fxe6+ Rxe6 Rf5 Qg8 Qxg8 Rxg8+ Kf3 Bxc1 Rxc1 Ke7 Rh1 Reg6 Rh3 Rg1 Ke2 R8g2+ Rf2 Rxf2+ Kxf2 Rb1 Ke3 Rxb2 Rh6 b5 Rxa6 bxa4 Rxa4 Ke6 d4 cxd4+ cxd4 Kf5 Ra7 Rb3+ Ke2 Ke4 Rxf7 Kxd4 e6 Re3+ Kd2 Rxe6 Rf4+ Re4 Rf8 Rh4 Rf2 Rh3 Rg2 Rh4 Rf2 Re4 Rg2 Kc4 Rg3 Rd4+ Kc2 Rh4 Rc3+ Kd4 Rg3 Rh2+ Kd1 Kc4 Rg4+ d4 Rg3 Rh5 Kd2 Rb5 Kc2 Ra5 Kb2 Rb5+ Kc2 Re5 Kd2 Re3 Rg8 Rd3+ Kc2 Rh3 Rc8+ Kd5 Kd2 Ke4 Re8+ Kd5 Re7 Rh2+ Kd3 Rh3+ Kd2 Rc3 Rd7+ Kc4 Rd8 Kb3 Rb8+ Kc4 Rd8 Rd3+ Kc2 Rc3+ Kb2 Rd3 Rc8+ Kd5 Kc2 Ke4 Re8+ Kd5 Kxd3,arm-777777,3274.0,,,,0.0
True,standard,bullet,mate,white,e4 c5 Nf3 Nc6 Bc4 e6 Nc3 Nf6 d4 cxd4 Nxd4 Bb4 O-O Bxc3 bxc3 O-O Nxc6 dxc6 Bd3 e5 f4 Re8 fxe5 Rxe5 Bf4 Re8 e5 Ng4 Qe1 f6 Qh4 h6 exf6 Qxf6 Qxf6 Nxf6 Bxh6 Nd5 Bd2 Bg4 Rae1 b5 c4 bxc4 Bxc4 Be6 Bb3 a5 a4 Bf7 Rxe8+ Bxe8 c4 Nf6 Rf5 Ne4 Bxa5 Rb8 Bc2 Nd6 Bc7 Nxf5 Bxb8 Ne3 Bd3 Bf7 a5 Bxc4 a6 Bxd3 a7 Be4 a8=Q Nf5 Bf4+ Kh7 Qe8 Bb1 Qxc6 Ne7 Qc1 Bg6 Be5 Nf5 Ba1 Nh6 Qc3 Nf5 g4 Nh4 Qxg7#,goldenpawn1211,3079.0,GM,True,1.0,0.0
True,standard,bullet,outoftime,white,Nf3 Nf6 e4 g6 e5 Ng8 e6 dxe6 h4 h5 g4 hxg4 Ne5 Nf6 Nxg4 Nxg4 Qxg4 Nc6 Nc3 e5 Qd1 a6 Bg2 Bf5 d3 Qd7 Bg5 f6 Be3 O-O-O Ne4 Nd4 c3 Ne6 Qb3 Qb5 Qc2 Bh6 O-O-O Bxe3+ fxe3 Bxe4 Bxe4 f5 Bg2 Qb6 d4 exd4 exd4 Nf4 Bf3 Qf6 Qb3 c6 Qb6 Rxh4 Rxh4 Qxh4 Bxc6 bxc6 Qxc6+ Kb8 Qb6+ Kc8 Qxa6+ Kd7 Qb5+ Kc8 Qc6+ Kb8 a4 Qf6 Qb5+ Kc8 a5 Rd6 Rh1 Nh5 Re1 f4 Qc5+ Kd7 Qa7+ Ke8 Qa8+ Kf7 Rf1 Ra6 Qd5+ Kg7 Qb5 Qc6 Qxc6 Rxc6 b4 g5 Kb2 g4 b5 Rc8 b6 g3 b7 Rb8 a6 g2 Rg1 f3 Kc2 Nf4 a7 f2 Rxg2+ Nxg2 axb8=Q f1=Q Qg3+ Kf7 b8=Q Ne1+ Kb3 Nd3 Qxd3 Qxd3 Qb4 Qf5 Kc4 e6 Qc5 Kg6 Kb4 Qf1 Qc4 Qb1+ Qb3 Qf5 c4 Qf8+ Kc3 Qf3+ Kc2 Qb7 Qc3 Qg2+ Qd2 Qe4+ Qd3 Qxd3+ Kxd3 Kf5 Ke3 e5 d5 e4 c5 Ke5 d6 Kd5 d7 Kc6 Kxe4 Kxc5 d8=Q,arm-777777,3280.0,,,,0.0
True,standard,bullet,resign,white,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 N1c3 a6 Na3 Be6 Nc4 Rb8 g3 b5 Ne3 Nf6 Bg2 Be7 O-O O-O Ncd5 h6 c3 Na5 b4 Nc4 Nxc4 bxc4 Nxf6+ Bxf6 a4 Bg5 f4 exf4 Bxf4 Bxf4 Rxf4 Qe7 Qd4 Rfe8 Rd1 f6 Qxd6 Bf7 Qxe7 Rxe7 Rd6 Ra7 a5 Re8 h4 h5 Rf5 Bg6 Rf4 Kh7 Kf2 Re5 Rd5 Re6 Bh3 Ree7 Bf5 Kh6 Bxg6 Kxg6 Rff5 Rxe4 Rf4 Re6 Rxc4 Rae7 Rd2 Re3 Rc6 Re1 Rxa6 Rc1 Rc6 Ree1 Kf3 Kf5 Rc5+ Ke6 Re2+ Rxe2 Kxe2 g5 hxg5 fxg5 Rxg5 Rh1 a6 Kf6 a7 Ra1 Ra5 Rxa5 bxa5,goldenpawn1211,3071.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 Nf6 d3 g6 Nbd2 Bg7 e4 d6 e5 dxe5 Nxe5 O-O Nef3 Nc6 g3 e5 Bg2 Bf5 O-O e4 dxe4 Nxe4 Nxe4 Bxe4 Qxd8 Raxd8 c3 h6 Bf4 Rd7 Rfe1 Bd5 Rad1 Rfd8 a3 g5 Bc1 Bxf3 Rxd7 Rxd7 Bxf3 Ne5 Be2 c5 Bb5 Nf3+ Kf1 Nxe1 Bxd7 Nd3 Be3 Nxb2 Bxc5 b6 Bd4 Nc4 a4 Ne5 Bb5 Nf3 Be3 Nxh2+ Ke2 Ng4 Bd2 Ne5 Ke3 Ng4+ Kf3 Nf6 Bc6 Kf8 c4 Ke7 Bb4+ Ke6 Bb7 Nd7 Bc8 Bd4 Bf8 h5 Ke2 h4 gxh4 gxh4 f4 f5 Kf3 Bc5 Bh6 Kd6 Bg5 h3 Kg3 Kc7 Ba6 h2 Kxh2 Bd6 Bb5 Nc5 Kg2 a6 Be8 Ne6 Kf3 Nxg5+ fxg5 Be7 g6 Kd6 Kf4 Ke6 Bf7+ Kf6 Kf3 Bd6 Be8 a5 Bd7 Bf8 Be8 Bg7 Ke3 Kg5 Kf3 Bf8 c5 Bg7 cxb6,arm-777777,3286.0,,,,0.0
True,standard,bullet,resign,black,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 d6 N5c3 Be7 Bc4 Nf6 O-O O-O Re1 Be6 Bb3 Rc8 Nd2 Nd4 h3 Re8 Nf3 Nxb3 axb3 a6 Bg5 h6 Bxf6 Bxf6 Qd3 Rc6 Red1 g6 Nd5 Bg7 c4 f5 Ne3 f4 Nd5 g5 Nd2 g4 hxg4 Bxg4 Re1 Qg5 Nf3 Qh5 Nh2 Be6 Qf3 Qg6 Red1 Kh7 Nb4 Rb6 Nd5 Rc6 Nb4 Rc7 Rxd6 Rf7 Nd3 Qg5 Nc5 Bc8 Rdd1 Bf8 b4 Rg7 Kf1 Qh4 Nd3 Qxh2,goldenpawn1211,3078.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 Nf6 d3 g6 Nbd2 Bg7 e4 O-O e5 Ne8 h4 h5 g4 hxg4 Ng5 Nc6 h5 e6 Nde4 d5 exd6 Nxd6 hxg6 fxg6 Qxg4 Nxe4 dxe4 Nd4 Bd3 Bf6 Rh3 e5 Qh4 Nf3+ Rxf3 Bxg5 Bxg5,arm-777777,3281.0,,,,0.0
True,standard,bullet,resign,black,e4 d5 exd5 Qxd5 d4 Qd8 Nc3 Nf6 Bd3 g6 Nf3 Bg7 O-O O-O h3 Nc6 Ne2 Nd7 c3 e5 dxe5 Ncxe5 Nxe5 Nxe5 Bc2 Be6 Nd4 Bc4 Re1 c5 Bf4 cxd4 Bxe5 Bxe5 Rxe5 dxc3 bxc3 Qxd1+ Rxd1 Rfd8 Rxd8+ Rxd8 Bb3 Rc8 Bxc4 Rxc4 Re7 Rxc3 Rxb7 Ra3 Rb2 h5 g3 h4 gxh4 Rxh3 Rb3 Rxb3 axb3 Kg7 Kg2 Kf6 Kf3 Ke5 Ke3 a5 f3 f6 Ke2 Kd4 Kd2 f5,goldenpawn1211,3086.0,GM,True,1.0,0.0
True,standard,bullet,mate,black,Nf3 Nf6 e4 Nxe4 g4 d5 d3 Nd6 h3 Nc6 Bg2 e5 Qe2 Be7 Nxe5 Nd4 Qd1 O-O c3 Nc6 d4 Be6 O-O f5 Re1 Nxe5 Rxe5 Bf7 gxf5 Bf6 Qg4 h5 Qf3 c6 Nd2 Qd7 Re1 Nxf5 Nf1 Nh4 Qg3 Nxg2 Kxg2 Be6 Bf4 Rf7 Be5 Raf8 Bxf6 Rxf6 Re2 Bf5 f3 Rg6 h4 Qd6 Re5 Rxg3+ Nxg3 Bg6 f4 Rxf4 Rae1 Qf6 Re6 Rf2+ Kg1 Qf3 Rxg6 Qg2#,arm-777777,3287.0,,,,0.0
True,standard,bullet,mate,black,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 Nf6 Bc4 e6 Nf3 Nbd7 O-O Nb6 Bb5+ Bd7 a4 Bxb5 axb5 Be7 Bf4 O-O Re1 Nfd5 Nxd5 Qxd5 Qd3 Bd6 Bxd6 cxd6 b3 Qh5 c4 h6 h3 Rfc8 g4 Qxh3 Qe4 d5 Qf4 dxc4 bxc4 Rxc4 Re5 Nd5 Qe4 Nc3 Qxb7 Rf8 Nh2 Rxd4 Re3 Rxg4+ Nxg4 Qxg4+ Qg2 Qxg2+ Kxg2 Nxb5 Ra5 Nd4 Rxa7 Nf5 Rb3 h5 Rab7 g6 Rb8 Kg7 Rxf8 Kxf8 f4 Kg7 Kh3 Kf6 Ra3 Ne7 Kg3 Nd5 Kf3 Kf5 Ra5 f6 Rb5 h4 Ra5 g5 fxg5 fxg5 Kg2 g4 Ra8 Nf6 Rf8 Kg5 Rf7 e5 Re7 e4 Re5+ Kf4 Re6 h3+ Kh2 Kf5 Re7 Nh5 Rf7+ Kg5 Re7 Kf4 Rh7 Nf6 Rf7 Kf5 Re7 Nd5 Rf7+ Kg5 Rg7+ Kf4 Rf7+ Ke3 Rg7 Kf3 Rf7+ Nf4 Re7 e3 Rxe3+ Kxe3 Kg3 Ke4 Kh2 Kf3 Kh1 g3 Kg1 Nd3 Kh1 Ke2 Kg1 g2 Kh2 Kf2 Kxh3 g1=Q Kh4 Qg6 Kh3 Qh5#,goldenpawn1211,3077.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 Nf6 e4 g6 e5 Ng8 Nc3 c5 d4 cxd4 Qxd4 Bg7 Qh4 Nc6 Bc4 Nxe5 Nxe5 Bxe5 Bf4 Bf6 Qg3 h5 Nd5 d6 Kd1 Nh6 Nxf6+ exf6 Bxh6 Bg4+ f3 Rxh6 fxg4 Kf8 gxh5 Rxh5 Bd3 Qb6 Rb1 Kg7 h3 Rah8 Re1 Rg5 Qf3 Rh4 Re2 Qb4 c3 Qa4+ b3 Qa5 b4 Qc7 Kc2 d5 g4 Re5 Rf1 d4 Qxf6+ Kg8 Qxe5 Qxc3+ Kd1 Qxd3+ Ke1 Qb1+ Kf2 Qxb4 Kf3 Rxh3+ Kg2 Re3 Rxe3 dxe3 Qe8+ Qf8 Qxf8+ Kxf8 Re1,arm-777777,3281.0,,,,0.0
True,standard,bullet,resign,black,e4 Nf6 e5 Ng8 d4 d6 exd6 cxd6 Nf3 g6 Bc4 Bh6 Bxh6 Nxh6 O-O Kf8 h3 Kg7 Re1 Nc6 Nc3 Bd7 Qd2 Rc8 Rad1 Na5 Bd5 e6 Bb3 Nf5 Ne4 Nxb3 axb3 Bc6 d5 Bxd5 Qd4+ Nxd4,goldenpawn1211,3085.0,GM,True,1.0,0.0
True,standard,bullet,resign,white,Nf3 Nf6 d3 g6 Nbd2 Bg7 e4 O-O e5 Ne8 e6 fxe6 h4 Nf6 g4 Nxg4 h5 Qe8 hxg6 Qxg6 Rg1 h5 Ne4 d5 Neg5 e5 Qe2 Nc6 c3 Bf5 Bd2 e4 dxe4 Bxe4 Nh4 Qf6 f3 Bxf3 Nhxf3 e5 Qd3 Rfd8 Qh7+ Kf8 Qxh5 Nh6 Nh7+,arm-777777,3275.0,,,,0.0
